date,XOM,CVX,MA,V,JPM,BAC,KO,PEP
2019-12-20,52.93513870239258,91.57876586914062,288.67816162109375,180.1957244873047,116.3105239868164,30.330379486083984,46.04965591430664,115.98640441894531
2019-12-23,53.200035095214844,92.07616424560547,287.42120361328125,179.31390380859375,116.276611328125,30.51255989074707,45.999385833740234,115.2463607788086
2019-12-24,52.995662689208984,92.08380126953125,287.624267578125,179.7836151123047,116.5986328125,30.555946350097656,45.83184814453125,115.12019348144531
2019-12-26,53.07892990112305,92.28274536132812,289.287353515625,181.3075714111328,117.83602905273438,30.816219329833984,46.09154510498047,114.95206451416016
2019-12-27,52.89728927612305,92.05321502685547,290.7763671875,181.5280303955078,117.92071533203125,30.668724060058594,46.367984771728516,115.66685485839844
2019-12-30,52.58696746826172,91.7088623046875,287.8563232421875,180.03282165527344,117.488525390625,30.495223999023438,46.30097198486328,115.05294036865234
2019-12-31,52.814029693603516,92.21389770507812,288.697509765625,180.09988403320312,118.1410903930664,30.555946350097656,46.367984771728516,114.93519592285156
2020-01-02,53.66172790527344,92.91788482666016,293.3385009765625,183.1862030029297,119.57334899902344,30.920333862304688,46.06640625,114.22041320800781
2020-01-03,53.230316162109375,92.59650421142578,290.4765625,181.72930908203125,117.99541473388672,30.278324127197266,45.81509017944336,114.06058502197266
2020-01-06,53.639015197753906,92.28274536132812,291.2500915527344,181.33636474609375,117.9015884399414,30.234943389892578,45.798336029052734,114.4979019165039
2020-01-07,53.200035095214844,91.10435485839844,290.263916015625,180.8571014404297,115.89720916748047,30.035404205322266,45.446495056152344,112.69824981689453
2020-01-08,52.39774703979492,90.06366729736328,295.3853454589844,183.9530487060547,116.80130004882812,30.339061737060547,45.530269622802734,113.27851867675781
2020-01-09,52.798892974853516,89.91829681396484,299.258056640625,185.227783203125,117.227783203125,30.391101837158203,46.359615325927734,113.35417938232422
2020-01-10,52.32963562011719,89.09954071044922,301.2621154785156,185.72621154785156,116.05927276611328,30.139509201049805,46.51877975463867,113.13552856445312
2020-01-13,52.829166412353516,89.26789093017578,305.1734924316406,187.22145080566406,117.02310180664062,30.417144775390625,47.02140808105469,114.81747436523438
2020-01-14,52.37504196166992,88.99241638183594,300.7490539550781,187.91159057617188,118.38778686523438,30.642711639404297,46.912506103515625,115.08659362792969
2020-01-15,52.29179382324219,88.86231994628906,304.2440490722656,191.5059051513672,116.61367797851562,30.078777313232422,47.49892044067383,117.06287384033203
2020-01-16,52.08743667602539,89.4438705444336,310.10137939453125,192.60818481445312,117.06571960449219,30.12217140197754,47.59944534301758,117.40764617919922
2020-01-17,51.890655517578125,88.44148254394531,313.3544006347656,196.20248413085938,117.87602996826172,30.113487243652344,47.69997024536133,118.79525756835938
2020-01-21,51.14892578125,86.70447540283203,311.67950439453125,198.68496704101562,116.71601104736328,29.723087310791016,47.892642974853516,119.29987335205078
2020-01-22,50.853755950927734,86.39075469970703,313.9837341308594,199.26962280273438,116.57954406738281,29.809839248657227,48.26124954223633,120.578125
2020-01-23,50.53586959838867,86.54378509521484,314.6324157714844,197.94692993164062,116.46013641357422,29.601613998413086,48.44553756713867,120.8051528930664
2020-01-24,50.195281982421875,85.58728790283203,313.3641357421875,196.4900360107422,113.56867218017578,29.09842300415039,48.319889068603516,120.19125366210938
2020-01-27,48.99942398071289,84.47010803222656,305.71563720703125,193.31744384765625,112.6133804321289,28.49979591369629,48.15235137939453,119.53531646728516
2020-01-28,48.931312561035156,85.02870178222656,310.0723571777344,194.42930603027344,114.66043090820312,28.838153839111328,47.758609771728516,119.78759765625
2020-01-29,48.52260971069336,84.4548110961914,310.1208801269531,196.35585021972656,114.48981475830078,28.638607025146484,47.758609771728516,119.19049072265625
2020-01-30,49.037269592285156,85.24295806884766,314.12896728515625,199.56678771972656,115.90574645996094,29.046363830566406,49.30839538574219,120.95655059814453
2020-01-31,47.016448974609375,81.98321533203125,305.8802490234375,190.7103729248047,112.89485931396484,28.482444763183594,48.92304611206055,119.43441772460938
2020-02-03,45.964412689208984,81.32513427734375,314.18707275390625,192.47398376464844,113.75633239746094,28.603900909423828,49.07383728027344,119.84648132324219
2020-02-04,45.38918685913086,81.76129150390625,318.6405334472656,195.1097869873047,115.39398956298828,29.16782569885254,49.2916374206543,120.44354248046875
2020-02-05,47.47813034057617,84.38593292236328,317.8660583496094,194.3909454345703,117.35575103759766,30.113487243652344,49.300018310546875,121.35181427001953
2020-02-06,46.83479309082031,83.78143310546875,318.8148193359375,194.61141967773438,117.37279510498047,30.078777313232422,49.41730499267578,121.37700653076172
2020-02-07,46.524478912353516,83.36056518554688,316.5881042480469,194.3238983154297,116.99747467041016,30.026729583740234,49.584842681884766,122.25162506103516
2020-02-10,46.03313064575195,84.01097869873047,319.7636413574219,197.43894958496094,117.48367309570312,30.09613609313965,50.05397415161133,122.49552154541016
2020-02-11,46.470741271972656,85.0975570678711,320.3833312988281,195.47402954101562,117.7054443359375,30.165538787841797,49.91993713378906,122.84872436523438
2020-02-12,47.03886413574219,85.732666015625,323.5201110839844,198.8287353515625,117.7054443359375,30.295671463012695,49.76913833618164,122.84872436523438
2020-02-13,46.77783203125,85.44190979003906,325.1466369628906,199.07830810546875,117.60308074951172,30.286998748779297,49.936683654785156,123.17671203613281
2020-02-14,46.562870025634766,85.2174072265625,330.09393310546875,201.8523406982422,117.24483489990234,30.234943389892578,50.22151184082031,123.6139907836914
2020-02-18,45.971710205078125,85.34126281738281,330.37469482421875,202.72586059570312,115.6925048828125,29.731754302978516,49.86967086791992,122.44508361816406
2020-02-19,46.32487487792969,85.72834777832031,333.5889892578125,204.7511749267578,117.27044677734375,30.12217140197754,50.07072830200195,122.38616180419922
2020-02-20,45.95634841918945,85.00839233398438,333.482421875,202.9658203125,117.27044677734375,30.234943389892578,50.028839111328125,122.07499694824219
2020-02-21,45.395912170410156,84.3890609741211,328.8837585449219,200.43177795410156,115.83750915527344,29.809839248657227,50.372314453125,122.65531921386719
2020-02-24,43.26930236816406,81.06026458740234,314.332275390625,190.81375122070312,112.72427368164062,28.39568519592285,49.132484436035156,119.955810546875
2020-02-25,41.61100769042969,77.96369934082031,293.2457275390625,180.84071350097656,107.69193267822266,26.964191436767578,48.437171936035156,118.66073608398438
2020-02-26,40.69740676879883,75.8967514038086,288.55029296875,179.69847106933594,108.01605987548828,26.573789596557617,48.25286865234375,119.40074157714844
2020-02-27,38.248348236083984,72.86984252929688,276.7193603515625,172.78732299804688,103.52108001708984,25.272422790527344,46.016151428222656,114.68289947509766
2020-02-28,39.492069244384766,72.25829315185547,281.0083312988281,174.4670867919922,99.03462219238281,24.72585105895996,44.809818267822266,111.03308868408203
2020-03-02,41.36533737182617,74.77424621582031,296.9732360839844,184.6129913330078,103.64901733398438,25.480642318725586,46.84547805786133,115.70048522949219
2020-03-03,39.384586334228516,73.07113647460938,282.7025451660156,178.27780151367188,99.75959777832031,24.075172424316406,46.9627799987793,114.0185317993164
2020-03-04,40.244441986083984,76.27606964111328,292.73260498046875,186.49435424804688,102.22460174560547,24.63041877746582,49.358665466308594,119.74556732177734
2020-03-05,38.47099304199219,75.23873138427734,281.4729309082031,179.45846557617188,97.2093276977539,23.381877899169922,47.53242111206055,116.9219970703125
2020-03-06,36.613067626953125,73.79108428955078,277.8713684082031,176.96275329589844,92.18553924560547,22.447643280029297,46.2925910949707,116.21078491210938
2020-03-09,32.137210845947266,62.44992446899414,253.66741943359375,164.26361083984375,79.69853973388672,19.147293090820312,43.444339752197266,110.19960021972656
2020-03-10,33.327186584472656,65.7864761352539,271.636474609375,175.27342224121094,85.8908462524414,20.61411476135254,44.952239990234375,113.56925201416016
2020-03-11,32.22932815551758,64.27689361572266,261.17071533203125,166.01058959960938,81.8479232788086,19.793392181396484,43.73753356933594,109.85249328613281
2020-03-12,28.544231414794922,59.035972595214844,233.8105010986328,153.656982421875,75.10118865966797,17.907472610473633,39.50703048706055,97.65228271484375
2020-03-13,29.265893936157227,64.57881927490234,261.4127502441406,168.7750701904297,88.62877655029297,21.094327926635742,40.9605598449707,107.90518951416016
2020-03-16,26.479032516479492,53.95759963989258,228.14671325683594,145.91078186035156,75.36560821533203,17.84636116027832,38.24788284301758,95.7473373413086
2020-03-17,28.260175704956055,54.72400665283203,230.30572509765625,151.5548553466797,79.9714584350586,19.190946578979492,39.87041473388672,108.13379669189453
2020-03-18,25.42723846435547,42.61643981933594,220.67257690429688,142.5224151611328,71.5529556274414,18.151945114135742,37.90139389038086,102.3765869140625
2020-03-19,26.432968139648438,44.42792510986328,219.91738891601562,146.14114379882812,72.75562286376953,18.509923934936523,35.34928512573242,99.34557342529297
2020-03-20,25.135507583618164,45.97621536254883,204.68824768066406,140.93862915039062,71.2203369140625,17.174062728881836,32.366188049316406,87.99205017089844
2020-03-23,24.14513397216797,41.97390365600586,196.82679748535156,130.29359436035156,67.4076919555664,15.785816192626953,31.740842819213867,89.05037689208984
2020-03-24,27.2083797454834,51.51906204223633,229.52154541015625,148.32968139648438,75.42529296875,18.361495971679688,33.3380241394043,96.38230895996094
2020-03-25,28.628677368164062,53.62472152709961,248.31353759765625,155.2887725830078,78.239990234375,18.422605514526367,35.163368225097656,95.24781799316406
2020-03-26,29.803302764892578,59.12885665893555,254.80014038085938,162.10389709472656,83.69026184082031,19.837045669555664,37.42816925048828,101.81779479980469
2020-03-27,28.36764907836914,53.24538803100586,239.76466369628906,155.07757568359375,77.72821044921875,18.859167098999023,36.177467346191406,101.98713684082031
2020-03-30,28.789905548095703,55.699424743652344,245.1863555908203,158.92666625976562,79.74969482421875,19.243337631225586,38.028167724609375,106.23731231689453
2020-03-31,29.150732040405273,56.094234466552734,233.86856079101562,154.6552276611328,76.79000091552734,18.536113739013672,37.39435577392578,101.68234252929688
2020-04-01,28.812929153442383,53.07508087158203,221.33090209960938,146.96664428710938,71.9538345336914,17.261377334594727,35.594356536865234,100.00598907470703
2020-04-02,31.016321182250977,58.92758560180664,231.27386474609375,151.07489013671875,74.64061737060547,17.95986557006836,37.140846252441406,104.86573791503906
2020-04-03,30.10271453857422,58.14569854736328,229.48277282714844,145.75721740722656,72.43438720703125,17.488380432128906,37.0394287109375,105.48377990722656
2020-04-06,31.070056915283203,62.233150482177734,257.4722595214844,162.6414337158203,77.09671783447266,18.675809860229492,39.43941879272461,111.04625701904297
2020-04-07,31.661212921142578,62.64344787597656,250.8306884765625,161.82554626464844,78.11366271972656,19.330644607543945,39.30421829223633,110.47054290771484
2020-04-08,33.66498947143555,66.56061553955078,262.7283630371094,167.92076110839844,81.2678451538086,20.47441864013672,40.41126251220703,112.27388000488281
2020-04-09,33.11222457885742,65.2677993774414,261.22540283203125,166.7209014892578,88.5586929321289,21.70550537109375,41.40843200683594,113.13746643066406
2020-04-13,32.82815933227539,65.7322769165039,255.3493194580078,162.20950317382812,84.62026977539062,20.88477897644043,39.65914535522461,110.8176498413086
2020-04-14,32.57481002807617,65.50003814697266,262.5053405761719,167.6135711669922,82.3020248413086,20.718889236450195,41.34082794189453,117.17597961425781
2020-04-15,31.07773208618164,63.858863830566406,249.3374786376953,159.30108642578125,78.24292755126953,19.37430191040039,40.233787536621094,114.32279968261719
2020-04-16,30.056657791137695,61.923519134521484,239.2724151611328,155.9031219482422,75.26110076904297,18.702003479003906,39.80280685424805,114.83922576904297
2020-04-17,33.181331634521484,67.4818344116211,252.08154296875,162.73736572265625,82.02622985839844,20.32599449157715,40.61408615112305,116.45632934570312
2020-04-20,31.61515235900879,64.69493103027344,244.09156799316406,157.63088989257812,79.03578186035156,19.644962310791016,39.32111358642578,113.91639709472656
2020-04-21,31.446250915527344,63.20083236694336,237.90521240234375,154.08889770507812,76.74340057373047,18.89409065246582,38.34928512573242,110.85997009277344
2020-04-22,32.34449005126953,65.36844635009766,249.11441040039062,159.90574645996094,76.99331665039062,19.033784866333008,38.602806091308594,112.28236389160156
2020-04-23,33.35789489746094,67.1954116821289,248.09629821777344,159.70423889160156,77.03640747070312,19.09490203857422,38.08731460571289,110.28425598144531
2020-04-24,33.5728645324707,67.35797119140625,250.9083251953125,160.6065216064453,78.1739730834961,19.365568161010742,38.39154815673828,113.75553131103516
2020-04-27,33.73407745361328,69.44817352294922,257.07525634765625,164.86831665039062,81.54363250732422,20.49187660217285,39.53238296508789,113.8401870727539
2020-04-28,34.524845123291016,69.60298156738281,256.5710754394531,164.37875366210938,82.12102508544922,20.85858154296875,39.49858856201172,115.41496276855469
2020-04-29,36.43648910522461,73.24918365478516,275.0818176269531,174.4958953857422,84.33585357666016,21.635656356811523,39.81971740722656,112.90887451171875
2020-04-30,35.67645263671875,71.22093200683594,266.6263732910156,171.549072265625,82.52607727050781,20.998279571533203,38.780269622802734,112.00294494628906
2020-05-01,33.119895935058594,69.23912811279297,260.5854797363281,168.52545166015625,80.36295318603516,20.151369094848633,38.53520965576172,110.18268585205078
2020-05-04,34.455753326416016,70.78742980957031,261.0896301269531,169.0821533203125,79.4063491821289,20.020402908325195,38.1464729309082,110.84306335449219
2020-05-05,34.41737365722656,71.90991973876953,265.66644287109375,171.28033447265625,79.28569793701172,19.7846622467041,38.36618423461914,111.4780502319336
2020-05-06,33.77248001098633,69.71136474609375,264.1732177734375,171.6066436767578,77.79478454589844,19.51399803161621,37.81689453125,110.72453308105469
2020-05-07,33.964412689208984,71.71637725830078,270.02020263671875,175.3885955810547,78.6048812866211,19.941822052001953,37.69013595581055,111.37646484375
2020-05-08,35.45380783081055,73.90721130371094,273.8697204589844,177.66346740722656,79.88894653320312,20.579193115234375,38.9661865234375,113.64546203613281
2020-05-11,35.11600875854492,72.28153228759766,272.6965026855469,176.19488525390625,77.53624725341797,19.714813232421875,38.4844970703125,113.77246856689453
2020-05-12,34.5290412902832,70.52420043945312,263.8532409667969,172.26898193359375,75.0025405883789,19.09490203857422,37.87605285644531,112.55328369140625
2020-05-13,32.81510543823242,68.66627502441406,260.99273681640625,170.2690887451172,72.41714477539062,18.2217960357666,37.132389068603516,112.57022857666016
2020-05-14,33.10468292236328,69.71136474609375,268.89544677734375,173.93235778808594,75.42483520507812,18.95520782470703,36.9295768737793,112.67181396484375
2020-05-15,32.86989212036133,69.02236938476562,270.4759216308594,176.422607421875,74.0287094116211,18.719467163085938,36.5577392578125,115.1016845703125
2020-05-18,35.48383331298828,72.69855499267578,281.1034240722656,184.00868225097656,77.94989776611328,20.020402908325195,38.002803802490234,114.73767852783203
2020-05-19,34.38816833496094,70.39701080322266,281.90814208984375,182.0665283203125,76.41590881347656,19.391761779785156,37.639434814453125,111.52882385253906
2020-05-20,35.5073127746582,73.0520248413086,289.7333068847656,186.3931884765625,78.70830535888672,20.002939224243164,38.780269622802734,111.13090515136719
2020-05-21,34.873390197753906,72.29792785644531,285.3311767578125,183.2779998779297,77.7086181640625,19.99420928955078,38.17182540893555,110.24195098876953
2020-05-22,34.90468978881836,70.91544342041016,285.9613952636719,183.50872802734375,77.10533905029297,19.7846622467041,38.05352020263672,110.47054290771484
2020-05-26,35.92992401123047,73.28768157958984,294.1258850097656,185.77781677246094,82.57780456542969,21.199098587036133,38.94929122924805,109.85249328613281
2020-05-27,36.188194274902344,73.75897216796875,290.6739807128906,185.39321899414062,87.36078643798828,22.68338394165039,39.49012756347656,110.74992370605469
2020-05-28,35.24905014038086,71.37889099121094,293.1271057128906,186.77777099609375,86.0594482421875,21.70550537109375,39.79436492919922,112.00294494628906
2020-05-29,35.5855712890625,72.03086853027344,291.7599182128906,187.7200164794922,83.86187744140625,21.05940055847168,39.44788360595703,111.37646484375
2020-06-01,36.2194938659668,72.88707733154297,292.25439453125,186.86431884765625,84.97360229492188,21.487226486206055,39.709861755371094,112.59562683105469
2020-06-02,37.02558517456055,74.37954711914062,294.3779296875,188.796875,85.25798797607422,21.688039779663086,39.633792877197266,112.29082489013672
2020-06-03,38.536041259765625,76.3354263305664,297.7524108886719,189.28724670410156,89.86000061035156,22.692115783691406,40.47886276245117,112.45169067382812
2020-06-04,38.42646789550781,75.62849426269531,292.2253723144531,186.181640625,91.73011779785156,23.544944763183594,40.49576187133789,111.40477752685547
2020-06-05,41.54129409790039,79.18682861328125,302.4164733886719,191.9216766357422,95.858154296875,24.71427345275879,41.484500885009766,113.00030517578125
2020-06-08,42.84043502807617,81.0955810546875,300.9910583496094,191.9120635986328,97.77134704589844,25.092323303222656,42.12674331665039,112.80406951904297
2020-06-09,41.88563919067383,79.75238800048828,302.0382080078125,191.41213989257812,95.26349639892578,24.810983657836914,41.40843200683594,113.4525146484375
2020-06-10,39.639522552490234,76.64965057373047,303.64794921875,192.7581787109375,91.40264129638672,23.386686325073242,41.08732604980469,114.44226837158203
2020-06-11,36.1412353515625,70.20064544677734,282.4124450683594,181.60496520996094,83.77571105957031,21.039222717285156,38.4844970703125,109.07549285888672
2020-06-12,36.916019439697266,72.57286834716797,288.7539978027344,184.85479736328125,86.06806945800781,21.786544799804688,38.88529586791992,110.06523895263672
2020-06-15,36.89254379272461,71.66169738769531,288.1528625488281,184.37405395507812,87.25736236572266,22.111845016479492,39.482208251953125,111.32801818847656
2020-06-16,37.72211837768555,73.86109161376953,295.24102783203125,185.450927734375,87.9554214477539,22.68332290649414,39.88299560546875,112.34334564208984
2020-06-17,36.493412017822266,71.90518951416016,294.5428466796875,186.104736328125,85.73198699951172,21.979965209960938,39.72099304199219,112.42012023925781
2020-06-18,36.720359802246094,72.21939086914062,295.5997314453125,186.4412384033203,85.2666244506836,22.015132904052734,40.07062530517578,113.29039001464844
2020-06-19,35.98471450805664,71.19036865234375,287.50311279296875,184.79710388183594,84.29276275634766,22.199766159057617,39.243438720703125,112.01058197021484
2020-06-22,36.32905578613281,71.94445037841797,295.2022399902344,187.4508056640625,83.37926483154297,21.6458683013916,39.004676818847656,111.81434631347656
2020-06-23,36.548194885253906,71.82664489746094,297.5681457519531,190.34486389160156,84.39617919921875,21.79533576965332,38.919395446777344,112.07884216308594
2020-06-24,34.82643508911133,68.8416976928711,285.0886535644531,184.03750610351562,81.57807922363281,20.93372344970703,38.0751838684082,110.54303741455078
2020-06-25,35.35078048706055,70.0749740600586,288.9671936035156,186.508544921875,84.4220199584961,21.73379135131836,38.3139533996582,112.12149810791016
2020-06-26,34.137733459472656,67.9148178100586,280.5603332519531,181.97996520996094,79.7941665649414,20.353450775146484,37.15422058105469,110.0054931640625
2020-06-29,34.6855583190918,68.86528015136719,284.04144287109375,184.00868225097656,80.14751434326172,20.5644588470459,37.8278923034668,111.8399429321289
2020-06-30,34.99861526489258,70.0906753540039,286.7274169921875,185.7297821044922,81.06101989746094,20.880966186523438,38.10076141357422,112.84672546386719
2020-07-01,34.20817184448242,68.8260269165039,292.0314025878906,186.3162384033203,80.37158203125,20.45016098022461,38.220149993896484,112.93204498291016
2020-07-02,34.49773406982422,69.36801147460938,293.2434997558594,188.13345336914062,80.63263702392578,20.476533889770508,38.27131652832031,113.35013580322266
2020-07-06,34.74034118652344,69.5722427368164,296.2979431152344,190.14295959472656,82.66890716552734,20.801837921142578,38.56977462768555,113.73407745361328
2020-07-07,33.84034729003906,67.79698181152344,290.80963134765625,186.72007751464844,80.33678436279297,20.23036003112793,38.55271911621094,113.96446990966797
2020-07-08,33.762081146240234,67.82840728759766,291.4311218261719,187.55661010742188,81.18956756591797,20.30948829650879,38.433326721191406,114.5190200805664
2020-07-09,32.3690185546875,64.99273681640625,286.0326232910156,184.80674743652344,79.43175506591797,20.01935386657715,37.44414520263672,113.23067474365234
2020-07-10,33.37858581542969,66.9486312866211,287.0908508300781,185.1335906982422,83.7740478515625,21.11835479736328,38.501564025878906,114.72381591796875
2020-07-13,33.38642120361328,67.08219146728516,281.7506408691406,181.7396240234375,84.97493743896484,21.2678165435791,38.58683776855469,115.10773468017578
2020-07-14,34.48991012573242,69.39942169189453,290.2658996582031,185.88360595703125,85.46224212646484,21.223852157592773,39.11552810668945,115.62824249267578
2020-07-15,34.92817306518555,69.82360076904297,296.8392639160156,188.97959899902344,86.78495788574219,21.628286361694336,39.5674934387207,114.06683349609375
2020-07-16,34.654266357421875,69.40727996826172,290.6543273925781,186.04702758789062,87.02861022949219,21.039222717285156,39.354305267333984,114.22895812988281
2020-07-17,34.059471130371094,68.48822021484375,295.2274169921875,187.57579040527344,85.41873931884766,20.414995193481445,39.92564392089844,114.89445495605469
2020-07-20,33.26120376586914,66.98005676269531,302.8980407714844,190.82562255859375,84.67037200927734,20.73150634765625,39.32872009277344,113.57196807861328
2020-07-21,34.94383239746094,71.78736877441406,298.6647644042969,188.91226196289062,86.5064926147461,21.470029830932617,40.24967956542969,114.69821166992188
2020-07-22,34.129905700683594,71.51243591308594,304.2670593261719,191.20059204101562,85.87994384765625,21.37331199645996,41.341209411621094,116.0462875366211
2020-07-23,34.20033645629883,71.48884582519531,300.8977966308594,189.82565307617188,86.13229370117188,21.575532913208008,41.170658111572266,116.95923614501953
2020-07-24,33.9890251159668,70.79761505126953,298.00439453125,187.63351440429688,85.52314758300781,21.40848731994629,41.349727630615234,116.08894348144531
2020-07-27,34.48991012573242,71.51243591308594,299.8880310058594,189.32571411132812,84.322265625,21.223852157592773,41.341209411621094,117.46266174316406
2020-07-28,34.082942962646484,69.99639892578125,297.4315185546875,189.1622314453125,84.68777465820312,21.417282104492188,41.08538818359375,117.21521759033203
2020-07-29,34.4586067199707,70.75049591064453,300.31524658203125,190.93141174316406,86.74142456054688,22.21734619140625,40.94894027709961,117.68450164794922
2020-07-30,32.76815414428711,67.76556396484375,300.02392578125,186.58546447753906,84.42670440673828,21.83929443359375,40.66754150390625,117.47969818115234
2020-07-31,32.93251419067383,65.93533325195312,299.567626953125,183.06642150878906,84.09600830078125,21.87445831298828,40.28379821777344,117.45410919189453
2020-08-03,33.06554412841797,66.61873626708984,303.5096740722656,183.3452606201172,83.62612915039062,21.971172332763672,39.482208251953125,116.6350326538086
2020-08-04,34.02034378051758,67.9383773803711,305.25738525390625,184.8836669921875,83.14750671386719,21.988759994506836,39.814781188964844,117.2919921875
2020-08-05,34.3177375793457,68.4960708618164,318.4720764160156,188.54690551757812,84.592041015625,22.32284927368164,40.26675033569336,116.25106811523438
2020-08-06,34.15338897705078,68.70817565917969,320.5499267578125,191.11407470703125,84.61814880371094,22.3931884765625,40.488460540771484,115.91831970214844
2020-08-07,33.99686050415039,68.18187713623047,318.4914245605469,188.796875,86.48036193847656,22.95587730407715,40.7613410949707,116.6691665649414
2020-08-10,34.834266662597656,70.48341369628906,313.5008239746094,189.21031188964844,87.57683563232422,23.351518630981445,40.693115234375,116.02071380615234
2020-08-11,35.19426345825195,70.39701080322266,318.9964294433594,190.1525421142578,90.34404754638672,23.668025970458984,40.8721923828125,115.2869644165039
2020-08-12,35.186283111572266,71.26105499267578,318.1128845214844,191.08523559570312,89.57827758789062,23.500978469848633,41.29856872558594,117.57357788085938
2020-08-13,34.32438659667969,70.55412292480469,316.714599609375,190.257080078125,89.08226776123047,23.16688346862793,41.25593948364258,117.82955169677734
2020-08-14,34.476016998291016,70.97042083740234,317.3069152832031,189.35194396972656,89.11708068847656,23.272388458251953,41.31562042236328,117.36878204345703
2020-08-17,34.02910232543945,71.30035400390625,320.6372985839844,192.0384979248047,86.76754760742188,22.771244049072266,41.1109619140625,117.67593383789062
2020-08-18,33.86150360107422,69.82621002197266,321.3848876953125,191.63409423828125,85.55797576904297,22.445945739746094,41.29004669189453,117.83805847167969
2020-08-19,33.486419677734375,68.83814239501953,322.7442321777344,193.54071044921875,85.75811004638672,22.419565200805664,40.39466094970703,116.42172241210938
2020-08-20,32.97566604614258,67.57915496826172,327.5213317871094,196.58358764648438,84.73127746582031,22.067886352539062,40.377601623535156,116.652099609375
2020-08-21,32.728275299072266,67.79429626464844,327.30767822265625,196.56431579589844,84.68777465820312,21.962383270263672,40.317909240722656,116.43025207519531
2020-08-24,33.69391632080078,69.48355865478516,333.65777587890625,198.7598114013672,87.07211303710938,22.586612701416016,40.906314849853516,117.43704223632812
2020-08-25,32.62452697753906,68.63097381591797,337.5610046386719,200.38717651367188,87.45501708984375,22.85916519165039,40.85514450073242,117.14694213867188
2020-08-26,31.93021583557129,67.55526733398438,340.8233642578125,202.46710205078125,86.22801208496094,22.472318649291992,41.06833267211914,118.14521026611328
2020-08-27,31.714740753173828,67.6588363647461,345.6587219238281,203.2085723876953,89.06486511230469,22.903118133544922,41.12802505493164,118.08550262451172
2020-08-28,32.472896575927734,68.23255920410156,355.4847106933594,207.7151336669922,89.43035125732422,23.1229248046875,42.49241638183594,119.39947509765625
2020-08-31,31.87434959411621,66.87793731689453,347.78509521484375,204.13299560546875,87.18524169921875,22.630571365356445,42.23659133911133,119.5018310546875
2020-09-01,31.467348098754883,66.20064544677734,346.5325012207031,205.44261169433594,87.14171600341797,22.60419464111328,41.886962890625,118.75955200195312
2020-09-02,31.27580451965332,66.28827667236328,350.2221984863281,208.45664978027344,88.4557113647461,22.876752853393555,43.65214157104492,122.25772094726562
2020-09-03,31.211965560913086,65.56317138671875,333.8518981933594,201.21533203125,88.17726135253906,22.717390060424805,43.04670333862305,119.7681884765625
2020-09-04,31.18802833557129,65.2842788696289,325.2783508300781,197.07467651367188,90.08299255371094,23.496477127075195,43.52424621582031,119.24398803710938
2020-09-08,30.469778060913086,62.92567443847656,320.2974548339844,192.70294189453125,86.9502944946289,22.55803108215332,42.47535705566406,116.48546600341797
2020-09-09,30.286222457885742,63.77030944824219,329.7738952636719,196.49693298339844,87.77696990966797,22.584592819213867,42.799400329589844,117.82608032226562
2020-09-10,29.52806854248047,62.27227020263672,323.21038818359375,194.07029724121094,86.87197875976562,22.257020950317383,42.63738250732422,115.80654907226562
2020-09-11,29.448261260986328,61.90572738647461,320.5595397949219,193.24220275878906,87.95100402832031,22.575740814208984,43.54128646850586,116.70889282226562
2020-09-14,29.25672721862793,61.58698654174805,328.7641906738281,197.38279724121094,89.1692886352539,22.797069549560547,43.59286880493164,117.44791412353516
2020-09-15,28.94548988342285,60.83796691894531,329.28857421875,197.77760314941406,86.39334869384766,22.380971908569336,43.88515090942383,116.54561614990234
2020-09-16,30.17449378967285,62.59896469116211,331.9197692871094,197.5272979736328,86.75884246826172,22.664270401000977,43.66164016723633,115.99563598632812
2020-09-17,30.16651725769043,62.7822265625,329.5700378417969,197.662109375,85.76679229736328,22.442943572998047,43.455326080322266,114.4659652709961
2020-09-18,29.67969512939453,62.320072174072266,325.5211181640625,195.10067749023438,85.5840835571289,22.31899070739746,43.36935806274414,112.97926330566406
2020-09-21,29.073177337646484,60.798126220703125,318.3264465332031,190.1319122314453,82.93865966796875,21.663854598999023,42.20024108886719,112.78163146972656
2020-09-22,28.354928970336914,60.1845588684082,325.5697326660156,193.12664794921875,82.03365325927734,21.19463348388672,42.69023132324219,113.56364440917969
2020-09-23,27.44514274597168,57.33191680908203,315.10284423828125,188.1289825439453,80.70226287841797,20.59261131286621,41.44374465942383,112.57539367675781
2020-09-24,27.389280319213867,57.2123908996582,318.6759033203125,188.27346801757812,80.63263702392578,20.663440704345703,41.86498260498047,113.0738296508789
2020-09-25,27.644655227661133,57.236305236816406,322.1421813964844,189.9392852783203,81.33749389648438,20.796236038208008,41.88217544555664,114.76676940917969
2020-09-28,28.179353713989258,58.90964126586914,328.56024169921875,192.89552307128906,83.67835235595703,21.327434539794922,42.36356735229492,118.56509399414062
2020-09-29,27.35735511779785,57.29206848144531,326.4629821777344,192.0481719970703,82.97346496582031,21.044132232666016,42.05409622192383,117.86901092529297
2020-09-30,27.397260665893555,57.37175369262695,328.3465881347656,192.5585174560547,83.7740478515625,21.327434539794922,42.440940856933594,119.10651397705078
2020-10-01,26.439590454101562,56.11277770996094,333.3955383300781,195.813232421875,84.3831787109375,21.336286544799805,42.27760696411133,120.99708557128906
