date,MA,V,zscore,signal,pos_y,pos_x,equity,ret
2020-06-19,287.50311279296875,184.7971038818359,-0.8269200600719242,0,0.0,0.0,108462.25793013046,0.0
2020-06-22,295.2022399902344,187.4508056640625,-0.13433905423556833,0,0.0,0.0,108462.25793013046,0.0
2020-06-23,297.5681457519531,190.34486389160156,-0.6965441451454408,0,0.0,0.0,108462.25793013046,0.0
2020-06-24,285.0886535644531,184.0375061035156,-1.040003970817919,0,0.0,0.0,108462.25793013046,0.0
2020-06-25,288.9671936035156,186.508544921875,-1.1109589518598832,0,0.0,0.0,108462.25793013046,0.0
2020-06-26,280.5603332519531,181.97996520996097,-1.2291428901715584,0,0.0,0.0,108462.25793013046,0.0
2020-06-29,284.04144287109375,184.00868225097656,-1.2323813381606896,0,0.0,0.0,108462.25793013046,0.0
2020-06-30,286.7274169921875,185.7297821044922,-1.3034442336038508,0,0.0,0.0,108462.25793013046,0.0
2020-07-01,292.0314025878906,186.3162384033203,-0.18838273771956157,0,0.0,0.0,108462.25793013046,0.0
2020-07-02,293.2434997558594,188.13345336914065,-0.7032229104934429,0,0.0,0.0,108462.25793013046,0.0
2020-07-06,296.2979431152344,190.14295959472656,-0.8059154981103733,0,0.0,0.0,108462.25793013046,0.0
2020-07-07,290.80963134765625,186.72007751464844,-0.6690355997382595,0,0.0,0.0,108462.25793013046,0.0
2020-07-08,291.4311218261719,187.55661010742188,-0.908522494458312,0,0.0,0.0,108462.25793013046,0.0
2020-07-09,286.0326232910156,184.80674743652344,-1.100454584394293,0,0.0,0.0,108462.25793013046,0.0
2020-07-10,287.0908508300781,185.1335906982422,-0.9232167431654019,0,0.0,0.0,108462.25793013046,0.0
2020-07-13,281.7506408691406,181.7396240234375,-0.7451576605341764,0,0.0,0.0,108462.25793013046,0.0
2020-07-14,290.2658996582031,185.88360595703125,-0.3020442884491679,0,0.0,0.0,108462.25793013046,0.0
2020-07-15,296.8392639160156,188.97959899902344,0.09731887047830588,0,0.0,0.0,108462.25793013046,0.0
2020-07-16,290.6543273925781,186.04702758789065,-0.26012747118770957,0,0.0,0.0,108462.25793013046,0.0
2020-07-17,295.2274169921875,187.57579040527344,0.350842788441111,0,0.0,0.0,108462.25793013046,0.0
2020-07-20,302.8980407714844,190.82562255859375,1.0196412599375673,0,0.0,0.0,108462.25793013046,0.0
2020-07-21,298.6647644042969,188.91226196289065,0.7051800564907721,0,0.0,0.0,108462.25793013046,0.0
2020-07-22,304.2670593261719,191.2005920410156,1.2113533357443764,0,0.0,0.0,108462.25793013046,0.0
2020-07-23,300.8977966308594,189.82565307617188,0.9186597531449708,0,0.0,0.0,108462.25793013046,0.0
2020-07-24,298.00439453125,187.63351440429688,1.179910132135423,0,0.0,0.0,108462.25793013046,0.0
2020-07-27,299.8880310058594,189.32571411132812,0.8572845686639323,0,0.0,0.0,108462.25793013046,0.0
2020-07-28,297.4315185546875,189.1622314453125,0.1424293813785782,0,0.0,0.0,108462.25793013046,0.0
2020-07-29,300.31524658203125,190.9314117431641,0.05629080635812996,0,0.0,0.0,108462.25793013046,0.0
2020-07-30,300.02392578125,186.58546447753903,2.4208372958958884,-1,-147.72957694107825,254.9872264882698,108443.87806658685,-0.00016945861071282486
2020-07-31,299.567626953125,183.06642150878903,3.883544657523186,-1,-147.72957694107825,254.9872264882698,107613.97589292987,-0.007652826406184143
2020-08-03,303.5096740722656,183.3452606201172,4.520504941656783,-1,-147.72957694107825,254.9872264882698,107102.71935137144,-0.0047508377728474604
2020-08-04,305.25738525390625,184.8836669921875,3.882853773528963,-1,-147.72957694107825,254.9872264882698,107236.80469191857,0.0012519321765045444
2020-08-05,318.4720764160156,188.54690551757812,4.80229896230597,-1,-147.72957694107825,254.9872264882698,106218.68298868749,-0.009494144348631495
2020-08-06,320.5499267578125,191.11407470703125,3.8608718728315616,-1,-147.72957694107825,254.9872264882698,106566.31838829175,0.003272827244914067
2020-08-07,318.4914245605469,188.796875,3.842794680596386,-1,-147.72957694107825,254.9872264882698,106279.56372051075,-0.002690856474333314
2020-08-10,313.5008239746094,189.21031188964844,2.651153259425286,-1,-147.72957694107825,254.9872264882698,107122.24415957258,0.007928903822731925
2020-08-11,318.9964294433594,190.1525421142578,3.110331660152845,-1,-147.72957694107825,254.9872264882698,106550.63736032564,-0.005336023379004851
2020-08-12,318.1128845214844,191.08523559570312,2.5848905642549673,-1,-147.72957694107825,254.9872264882698,106918.9880018401,0.003457047753443243
2020-08-13,316.714599609375,190.257080078125,2.484793551456536,-1,-147.72957694107825,254.9872264882698,106914.38696182091,-4.303295518570671e-05
2020-08-14,317.3069152832031,189.35194396972656,2.6727866351619323,-1,-147.72957694107825,254.9872264882698,106596.08627203581,-0.0029771548884133248
2020-08-17,320.6372985839844,192.0384979248047,2.370801055188036,-1,-147.72957694107825,254.9872264882698,106789.12709777622,0.0018109560349877096
2020-08-18,321.3848876953125,191.63409423828125,2.462990819647769,-1,-147.72957694107825,254.9872264882698,106575.56830022571,-0.0019998178031268576
2020-08-19,322.7442321777344,193.54071044921875,2.1178815659379904,-1,-147.72957694107825,254.9872264882698,106860.91569452487,0.0026774184632571973
2020-08-20,327.5213317871094,196.5835876464844,1.9845674752835085,-1,-147.72957694107825,254.9872264882698,106931.09160730167,0.0006567032700468545
2020-08-21,327.30767822265625,196.56431579589844,1.900386460285265,-1,-147.72957694107825,254.9872264882698,106957.7404822601,0.00024921540178679535
2020-08-24,333.65777587890625,198.7598114013672,2.1480989150567535,-1,-147.72957694107825,254.9872264882698,106579.4665771734,-0.003536666943234845
2020-08-25,337.5610046386719,200.38717651367188,2.1965910150563404,-1,-147.72957694107825,254.9872264882698,106417.80156025931,-0.0015168495593570475
2020-08-26,340.8233642578125,202.46710205078125,2.077354366601189,-1,-147.72957694107825,254.9872264882698,106466.20899790365,0.00045488101553137206
2020-08-27,345.6587219238281,203.2085723876953,2.393942005514614,-1,-147.72957694107825,254.9872264882698,105940.94912027741,-0.00493358298910207
2020-08-28,355.4847106933594,207.7151336669922,2.507318412180261,-1,-147.72957694107825,254.9872264882698,105638.4755179341,-0.002855115088688742
2020-08-31,347.78509521484375,204.13299560546875,2.242163078287815,-1,-147.72957694107825,254.9872264882698,105862.53700597827,0.002121021596966699
2020-09-01,346.5325012207031,205.4426116943359,1.8027776330131127,-1,-147.72957694107825,254.9872264882698,106381.51756107627,0.004902400507071691
2020-09-02,350.2221984863281,208.45664978027344,1.5965902844849755,-1,-147.72957694107825,254.9872264882698,106604.98135704805,0.002100588533562542
2020-09-03,333.8518981933594,201.21533203125,1.1632946452003177,-1,-147.72957694107825,254.9872264882698,107176.91536478297,0.005364983891506636
2020-09-04,325.2783508300781,197.07467651367188,0.9952599152798451,-1,-147.72957694107825,254.9872264882698,107387.6676233742,0.0019663960086360177
2020-09-08,320.2974548339844,192.70294189453125,1.2337906195194914,-1,-147.72957694107825,254.9872264882698,107008.75679618723,-0.0035284389313293696
2020-09-09,329.7738952636719,196.49693298339844,1.496621882128177,-1,-147.72957694107825,254.9872264882698,106576.22552567362,-0.004042017527008723
2020-09-10,323.21038818359375,194.07029724121097,1.224699223307777,-1,-147.72957694107825,254.9872264882698,106927.08853226564,0.0032921320384675656
2020-09-11,320.5595397949219,193.24220275878903,1.0764690454562462,-1,-147.72957694107825,254.9872264882698,107107.54372791605,0.001687647144679838
2020-09-14,328.7641906738281,197.38279724121097,1.1569395534302154,-1,-147.72957694107825,254.9872264882698,106951.2728277114,-0.0014590092795110365
2020-09-15,329.28857421875,197.7776031494141,1.1156415565807145,-1,-147.72957694107825,254.9872264882698,106974.47633199913,0.0002169539798289044
2020-09-16,331.9197692871094,197.5272979736328,1.3896841976624263,-1,-147.72957694107825,254.9872264882698,106521.94637515282,-0.004230261015177761
2020-09-17,329.5700378417969,197.662109375,1.1057975505448927,-1,-147.72957694107825,254.9872264882698,106903.44639282761,0.0035814217694747352
2020-09-18,325.5211181640625,195.1006774902344,1.117746035134012,-1,-147.72957694107825,254.9872264882698,106848.45917175271,-0.0005143634085738036
2020-09-21,318.3264465332031,190.1319122314453,1.2271984825303042,-1,-147.72957694107825,254.9872264882698,106644.35329559963,-0.001910236963033607
2020-09-22,325.5697326660156,193.12664794921875,1.3986330036953494,-1,-147.72957694107825,254.9872264882698,106337.92505427648,-0.0028733658356367986
2020-09-23,315.10284423828125,188.1289825439453,1.1897923262378682,-1,-147.72957694107825,254.9872264882698,106609.85321298809,0.002557207680823348
2020-09-24,318.6759033203125,188.27346801757812,1.4851797723644204,-1,-147.72957694107825,254.9872264882698,106118.84865660362,-0.004605620790073983
2020-09-25,322.1421813964844,189.9392852783203,1.5050007342021854,-1,-147.72957694107825,254.9872264882698,106031.53898600355,-0.0008227536550324821
2020-09-28,328.56024169921875,192.89552307128903,1.5915353710539766,-1,-147.72957694107825,254.9872264882698,105837.20452836716,-0.0018327986134581975
2020-09-29,326.4629821777344,192.0481719970703,1.4909556532867332,-1,-147.72957694107825,254.9872264882698,105930.96808993482,0.0008859225069812737
2020-09-30,328.3465881347656,192.5585174560547,1.546850061575295,-1,-147.72957694107825,254.9872264882698,105782.8353519162,-0.0013983893538369596
2020-10-01,333.3955383300781,195.813232421875,1.4541424298439,-1,-147.72957694107825,254.9872264882698,105866.8668177105,0.0007943771360896523
2020-10-02,328.9874267578125,193.99327087402344,1.3021209401207283,-1,-147.72957694107825,254.9872264882698,106054.0083279884,0.0017677061379377523
2020-10-05,333.279052734375,195.99623107910156,1.3479610878865682,-1,-147.72957694107825,254.9872264882698,105930.73750554072,-0.0011623400604194867
2020-10-06,327.6280212402344,193.02072143554688,1.270516554461804,-1,-147.72957694107825,254.9872264882698,106006.84504605172,0.0007184651245066842
2020-10-07,333.9102783203125,194.9658203125,1.5066295368543636,-1,-147.72957694107825,254.9872264882698,105574.7452332564,-0.004076150107170995
2020-10-08,335.51409912109375,195.4569396972656,1.538051408243258,-1,-147.72957694107825,254.9872264882698,105463.0426346637,-0.0010580427956128347
2020-10-09,342.5520324707031,198.9812774658203,1.583556010851829,-1,-147.72957694107825,254.9872264882698,105321.99283119803,-0.00133743347377413
2020-10-12,342.2117614746094,198.75015258789065,1.5477455942196845,-1,-147.72957694107825,254.9872264882698,105313.32702990055,-8.227912389935366e-05
2020-10-13,336.1847839355469,196.7472991943359,1.2824864650431642,-1,-147.72957694107825,254.9872264882698,105692.98784009449,0.0036050595010272968
2020-10-14,333.1325378417969,194.7058258056641,1.2953134204571766,-1,-147.72957694107825,254.9872264882698,105623.3452269172,-0.0006589142250633673
2020-10-15,329.1177673339844,192.1540985107422,1.2996984784391412,-1,-147.72957694107825,254.9872264882698,105565.78770986531,-0.0005449317755296113
2020-10-16,329.92462158203125,192.8377227783203,1.237341486529378,-1,-147.72957694107825,254.9872264882698,105620.90692909806,0.0005221314635024399
2020-10-19,322.4105224609375,189.66970825195312,1.0300780978350241,-1,-147.72957694107825,254.9872264882698,105923.15837579765,0.0028616630503133234
2020-10-20,322.4590759277344,190.3726348876953,0.9041922286359583,-1,-147.72957694107825,254.9872264882698,106095.22290596135,0.0016244278664090395
2020-10-21,324.111572265625,191.0755920410156,0.9236558950797831,-1,-147.72957694107825,254.9872264882698,106030.34541593332,-0.0006115024621374809
2020-10-22,324.2865295410156,190.65188598632812,0.9846066011086345,-1,-147.72957694107825,254.9872264882698,105896.45941992605,-0.0012627139474277183
2020-10-23,320.407958984375,190.6711578369141,0.6112182056993041,-1,-147.72957694107825,254.9872264882698,106474.35308312491,0.005457157551483904
2020-10-26,309.1804504394531,185.91424560546875,0.3213738911898194,0,0.0,0.0,106901.42014302548,0.00401098525169874
2020-10-27,308.2569274902344,183.0157928466797,0.6799794078279897,0,0.0,0.0,106901.42014302548,0.0
2020-10-28,283.24530029296875,174.16641235351562,-0.2403365929397747,0,0.0,0.0,106901.42014302548,0.0
2020-10-29,284.9950256347656,178.01815795898438,-0.7169788566224709,0,0.0,0.0,106901.42014302548,0.0
2020-10-30,280.5818176269531,174.9752655029297,-0.6583148484960882,0,0.0,0.0,106901.42014302548,0.0
2020-11-02,281.8746643066406,177.89295959472656,-1.0392767883054996,0,0.0,0.0,106901.42014302548,0.0
2020-11-03,287.143310546875,181.3595428466797,-1.1313720274390193,0,0.0,0.0,106901.42014302548,0.0
2020-11-04,298.6236267089844,186.78086853027344,-0.9473006909071765,0,0.0,0.0,106901.42014302548,0.0
2020-11-05,307.6932067871094,190.3148956298828,-0.6774362602800191,0,0.0,0.0,106901.42014302548,0.0
2020-11-06,304.88385009765625,191.11410522460935,-1.1185910912282226,0,0.0,0.0,106901.42014302548,0.0
2020-11-09,334.94061279296875,204.7974548339844,-0.478873220330798,0,0.0,0.0,106901.42014302548,0.0
2020-11-10,325.4336242675781,205.4040679931641,-1.596257723074612,0,0.0,0.0,106901.42014302548,0.0
2020-11-11,323.1103820800781,204.81671142578125,-1.7393217176885625,0,0.0,0.0,106901.42014302548,0.0
2020-11-12,319.12481689453125,200.84339904785156,-1.455688994587235,0,0.0,0.0,106901.42014302548,0.0
2020-11-13,325.6767272949219,202.98434448242188,-1.1798803860457188,0,0.0,0.0,106901.42014302548,0.0
2020-11-16,326.0849609375,205.1252899169922,-1.5564512800335584,0,0.0,0.0,106901.42014302548,0.0
2020-11-17,327.1055603027344,203.20619201660156,-1.1102924490330393,0,0.0,0.0,106901.42014302548,0.0
2020-11-18,326.561279296875,200.42869567871097,-0.6637284223745575,0,0.0,0.0,106901.42014302548,0.0
2020-11-19,324.5588073730469,200.177978515625,-0.8641387514576625,0,0.0,0.0,106901.42014302548,0.0
2020-11-20,313.9825134277344,196.6194305419922,-1.3948310722697186,0,0.0,0.0,106901.42014302548,0.0
2020-11-23,322.7701721191406,200.7469940185547,-1.2194141372898049,0,0.0,0.0,106901.42014302548,0.0
2020-11-24,332.8311767578125,202.21287536621097,-0.3552223004693732,0,0.0,0.0,106901.42014302548,0.0
2020-11-25,331.79107666015625,203.37977600097656,-0.7381572045876661,0,0.0,0.0,106901.42014302548,0.0
2020-11-27,329.6039123535156,203.48585510253903,-1.0361112729914956,0,0.0,0.0,106901.42014302548,0.0
2020-11-30,327.1153259277344,202.8590087890625,-1.2203865817381327,0,0.0,0.0,106901.42014302548,0.0
2020-12-01,329.4190979003906,203.6787109375,-1.1246921626486635,0,0.0,0.0,106901.42014302548,0.0
2020-12-02,330.7217712402344,202.6950531005859,-0.7770321508979051,0,0.0,0.0,106901.42014302548,0.0
2020-12-03,325.7835998535156,200.6409149169922,-0.9798258310830316,0,0.0,0.0,106901.42014302548,0.0
2020-12-04,334.7364501953125,205.1060333251953,-0.8537523984835709,0,0.0,0.0,106901.42014302548,0.0
2020-12-07,331.4410705566406,205.0770568847656,-1.2721521062558412,0,0.0,0.0,106901.42014302548,0.0
2020-12-08,331.27581787109375,205.19284057617188,-1.2991530763174628,0,0.0,0.0,106901.42014302548,0.0
2020-12-09,327.44586181640625,202.1164093017578,-1.0897635027994526,0,0.0,0.0,106901.42014302548,0.0
2020-12-10,322.2646484375,200.21658325195312,-1.3060347931299277,0,0.0,0.0,106901.42014302548,0.0
2020-12-11,318.2790832519531,198.8953399658203,-1.481958249426919,0,0.0,0.0,106901.42014302548,0.0
2020-12-14,321.90496826171875,199.8693695068359,-1.2110949009185776,0,0.0,0.0,106901.42014302548,0.0
2020-12-15,324.3351745605469,200.9398651123047,-1.113477086835387,0,0.0,0.0,106901.42014302548,0.0
2020-12-16,322.8284606933594,200.85304260253903,-1.2550927743880407,0,0.0,0.0,106901.42014302548,0.0
2020-12-17,327.4943542480469,203.659423828125,-1.247631790398984,0,0.0,0.0,106901.42014302548,0.0
2020-12-18,330.8286437988281,203.7847900390625,-0.8526494027035008,0,0.0,0.0,106901.42014302548,0.0
2020-12-21,325.0350341796875,201.5667266845703,-1.0691533449588588,0,0.0,0.0,106901.42014302548,0.0
2020-12-22,322.9645080566406,198.50961303710935,-0.6687808762092413,0,0.0,0.0,106901.42014302548,0.0
2020-12-23,320.0385437011719,197.9888458251953,-0.8948983773543391,0,0.0,0.0,106901.42014302548,0.0
2020-12-24,326.61962890625,201.2677459716797,-0.7681153964133557,0,0.0,0.0,106901.42014302548,0.0
2020-12-28,334.8531188964844,205.0577850341797,-0.5546738970609326,0,0.0,0.0,106901.42014302548,0.0
2020-12-29,336.9820251464844,206.73585510253903,-0.6346701554424798,0,0.0,0.0,106901.42014302548,0.0
2020-12-30,345.6238098144531,210.583740234375,-0.3879067366004766,0,0.0,0.0,106901.42014302548,0.0
2020-12-31,346.97503662109375,210.94053649902344,-0.29039896904635726,0,0.0,0.0,106901.42014302548,0.0
2021-01-04,341.67706298828125,210.0051116943359,-0.7145302477173058,0,0.0,0.0,106901.42014302548,0.0
2021-01-05,337.7207336425781,206.8708038330078,-0.5272317951269533,0,0.0,0.0,106901.42014302548,0.0
2021-01-06,337.8471374511719,205.04815673828125,-0.12151981670897716,0,0.0,0.0,106901.42014302548,0.0
2021-01-07,340.5236511230469,206.19577026367188,-0.02121296674054656,0,0.0,0.0,106901.42014302548,0.0
2021-01-08,344.40728759765625,207.77735900878903,0.13422277780504596,0,0.0,0.0,106901.42014302548,0.0
2021-01-11,338.9079895019531,205.30853271484375,-0.00845949777812503,0,0.0,0.0,106901.42014302548,0.0
2021-01-12,333.7688903808594,201.42205810546875,0.19253570553055233,0,0.0,0.0,106901.42014302548,0.0
2021-01-13,337.0877990722656,201.8946075439453,0.500338837700419,0,0.0,0.0,106901.42014302548,0.0
2021-01-14,318.20562744140625,194.67132568359375,-0.29204770118744877,0,0.0,0.0,106901.42014302548,0.0
2021-01-15,314.6335754394531,194.4109039306641,-0.6666393198758243,0,0.0,0.0,106901.42014302548,0.0
2021-01-19,317.2420654296875,194.4784698486328,-0.34631086690185864,0,0.0,0.0,106901.42014302548,0.0
2021-01-20,325.97271728515625,198.67355346679688,-0.154244444726524,0,0.0,0.0,106901.42014302548,0.0
2021-01-21,325.5152282714844,197.83453369140625,-0.026921408701269096,0,0.0,0.0,106901.42014302548,0.0
2021-01-22,320.210693359375,194.82569885253903,-0.03507744991396319,0,0.0,0.0,106901.42014302548,0.0
2021-01-25,320.4053039550781,193.82269287109375,0.20799133574597511,0,0.0,0.0,106901.42014302548,0.0
2021-01-26,318.9551086425781,194.8160095214844,-0.17601354567262803,0,0.0,0.0,106901.42014302548,0.0
2021-01-27,307.07098388671875,188.0267333984375,-0.1888554155884321,0,0.0,0.0,106901.42014302548,0.0
2021-01-28,315.62640380859375,191.1609649658203,0.21035453482588629,0,0.0,0.0,106901.42014302548,0.0
2021-01-29,307.84954833984375,186.36795043945312,0.27906496756841137,0,0.0,0.0,106901.42014302548,0.0
2021-02-01,312.9788818359375,191.29600524902344,-0.13405908471223923,0,0.0,0.0,106901.42014302548,0.0
2021-02-02,325.447021484375,195.3946533203125,0.5540839108246551,0,0.0,0.0,106901.42014302548,0.0
2021-02-03,323.9384460449219,194.1891326904297,0.6380465720253226,0,0.0,0.0,106901.42014302548,0.0
2021-02-04,331.73480224609375,201.7981414794922,-0.02951141933616398,0,0.0,0.0,106901.42014302548,0.0
2021-02-05,329.710205078125,201.3352508544922,-0.17097200307626473,0,0.0,0.0,106901.42014302548,0.0
2021-02-08,328.0361328125,199.522216796875,0.03667559761402793,0,0.0,0.0,106901.42014302548,0.0
2021-02-09,324.5418395996094,199.16534423828125,-0.32803069983476685,0,0.0,0.0,106901.42014302548,0.0
2021-02-10,325.29132080078125,199.0882568359375,-0.1913639026846431,0,0.0,0.0,106901.42014302548,0.0
2021-02-11,333.7202453613281,203.4733428955078,-0.056655159674984315,0,0.0,0.0,106901.42014302548,0.0
2021-02-12,331.9001770019531,202.79721069335935,-0.12909575601263398,0,0.0,0.0,106901.42014302548,0.0
2021-02-16,332.10455322265625,200.8074951171875,0.40388627713786346,0,0.0,0.0,106901.42014302548,0.0
2021-02-17,328.3280944824219,200.43080139160156,-0.020079847039949715,0,0.0,0.0,106901.42014302548,0.0
2021-02-18,329.42791748046875,202.2080078125,-0.2887015005281969,0,0.0,0.0,106901.42014302548,0.0
2021-02-19,324.2791442871094,197.74566650390625,0.12976828716589695,0,0.0,0.0,106901.42014302548,0.0
2021-02-22,331.56927490234375,201.21319580078125,0.3763186472364075,0,0.0,0.0,106901.42014302548,0.0
2021-02-23,341.0687561035156,204.87388610839844,0.9409646183830436,0,0.0,0.0,106901.42014302548,0.0
2021-02-24,357.5177917480469,211.9441375732422,1.7042259935502808,0,0.0,0.0,106901.42014302548,0.0
2021-02-25,345.10809326171875,206.4579162597656,1.25600305554964,0,0.0,0.0,106901.42014302548,0.0
2021-02-26,344.40728759765625,205.14434814453125,1.5959540207618814,0,0.0,0.0,106901.42014302548,0.0
2021-03-01,353.2157287597656,209.23971557617188,1.9482438142502438,0,0.0,0.0,106901.42014302548,0.0
2021-03-02,353.137939453125,208.4089813232422,2.2065968640957587,-1,-115.81641116563311,199.90381125052943,106884.90795933365,-0.00015446178048650339
2021-03-03,350.6364440917969,207.52040100097656,2.047382003406078,-1,-115.81641116563311,199.90381125052943,106996.99158160703,0.0010486384318730835
2021-03-04,340.1733703613281,204.28466796875,1.1804508129501508,-1,-115.81641116563311,199.90381125052943,107561.9518655,0.005280151110249376
2021-03-05,351.2496643066406,208.0613555908203,2.056895711119115,-1,-115.81641116563311,199.90381125052943,107034.10950129284,-0.004907333448794127
2021-03-08,361.4208068847656,212.75550842285156,2.387730666807443,-1,-115.81641116563311,199.90381125052943,106794.50331215595,-0.0022385965581747103
2021-03-09,366.4722900390625,212.8424835205078,3.181121246583871,-1,-115.81641116563311,199.90381125052943,106226.845315667,-0.00531542334936197
2021-03-10,371.5140380859375,215.5565490722656,3.039438873760435,-1,-115.81641116563311,199.90381125052943,106185.48019865676,-0.0003894036096743214
2021-03-11,374.1225280761719,218.43492126464844,2.5080390167983224,-1,-115.81641116563311,199.90381125052943,106458.7718208812,0.0025737193231423205
2021-03-12,372.4971008300781,216.70599365234375,2.5971959952653756,-1,-115.81641116563311,199.90381125052943,106301.40375205863,-0.0014782066910122849
2021-03-15,371.5724792480469,215.65313720703125,2.6113752666792682,-1,-115.81641116563311,199.90381125052943,106198.02008925812,-0.000972552187943343
2021-03-16,372.1759338378906,217.0343780517578,2.2493247864250296,-1,-115.81641116563311,199.90381125052943,106404.24545347673,0.0019418946233205059
2021-03-17,368.57464599609375,215.41168212890625,2.0535924148489837,-1,-115.81641116563311,199.90381125052943,106496.95058740934,0.0008712540889466158
2021-03-18,357.2063293457031,213.13221740722656,0.9226605538925858,-1,-115.81641116563311,199.90381125052943,107357.91453737722,0.00808440002478017
2021-03-19,346.9962463378906,199.84158325195312,2.6819081225606736,-1,-115.81641116563311,199.90381125052943,105883.56128746965,-0.013733065291560487
2021-03-22,348.8358154296875,200.90408325195312,2.551072129386451,-1,-115.81641116563311,199.90381125052943,105882.9067966202,-6.181231925861397e-06
2021-03-23,345.78936767578125,201.0489501953125,2.0386477593429033,-1,-115.81641116563311,199.90381125052943,106264.69489638298,0.0036057576365571276
2021-03-24,350.0525817871094,200.97169494628903,2.55308498270202,-1,-115.81641116563311,199.90381125052943,105755.50111925938,-0.0047917492975452225
2021-03-25,348.7969055175781,200.87513732910156,2.321818916580929,-1,-115.81641116563311,199.90381125052943,105881.62680270127,0.0011926158176835955
2021-03-26,356.36932373046875,206.24545288085935,2.027586806573245,-1,-115.81641116563311,199.90381125052943,106078.16304785339,0.0018561883783514421
2021-03-29,353.2254943847656,207.19200134277344,1.372982874296384,-1,-115.81641116563311,199.90381125052943,106631.48872505987,0.0052162071939052534
2021-03-30,348.6412353515625,204.67103576660156,1.3116005028266848,-1,-115.81641116563311,199.90381125052943,106658.47052743095,0.0002530378473910577
2021-03-31,346.54852294921875,204.50680541992188,1.0495940717577399,-1,-115.81641116563311,199.90381125052943,106868.01069524795,0.0019645900300353514
2021-04-01,353.6050720214844,209.4618377685547,0.8340862404609136,-1,-115.81641116563311,199.90381125052943,107041.27635784533,0.0016213052107003634
2021-04-05,358.4911193847656,211.56744384765625,0.9780009166816144,-1,-115.81641116563311,199.90381125052943,106896.31056764947,-0.0013542980346312739
2021-04-06,359.707763671875,211.1907501220703,1.198729685777132,-1,-115.81641116563311,199.90381125052943,106680.1006812325,-0.0020226131778433576
2021-04-07,361.1774291992187,211.7896270751953,1.229107477090667,-1,-115.81641116563311,199.90381125052943,106629.60707964152,-0.00047331790341920144
2021-04-08,368.09613037109375,213.17083740234375,1.7700367320286015,-1,-115.81641116563311,199.90381125052943,106104.41714852303,-0.00492536684230882
2021-04-09,370.3763732910156,214.92874145507812,1.6274680212242683,-1,-115.81641116563311,199.90381125052943,106191.7393169062,0.0008229833472523929
2021-04-12,370.142578125,213.91453552246097,1.7716611888416254,-1,-115.81641116563311,199.90381125052943,106016.07300265893,-0.0016542370939327533
2021-04-13,368.4762268066406,213.47991943359375,1.6120826154348762,-1,-115.81641116563311,199.90381125052943,106122.18241949708,0.0010008804687142714
2021-04-14,368.6613464355469,214.4071807861328,1.3979360585953757,-1,-115.81641116563311,199.90381125052943,106286.10560683873,0.001544664683710062
2021-04-15,376.622802734375,218.56048583984375,1.4599230242613346,-1,-115.81641116563311,199.90381125052943,106194.29982017932,-0.0008637609416135561
2021-04-16,376.3109436035156,218.68605041503903,1.3603390805987983,-1,-115.81641116563311,199.90381125052943,106255.51906264429,0.0005764833194308316
2021-04-19,372.4033508300781,218.0871429443359,0.9832687200101817,-1,-115.81641116563311,199.90381125052943,106588.3585479806,0.00313244420875769
2021-04-20,367.0145263671875,215.66281127929688,0.8148791707934645,-1,-115.81641116563311,199.90381125052943,106727.83971809753,0.0013085966611836586
2021-04-21,373.3193359375,219.6905517578125,0.7162530976644922,-1,-115.81641116563311,199.90381125052943,106802.79997296451,0.0007023495937421576
2021-04-22,373.5726623535156,219.80650329589844,0.7053155111794738,-1,-115.81641116563311,199.90381125052943,106796.63977099187,-5.767828160119226e-05
2021-04-23,377.1781921386719,222.1535491943359,0.6317447280159807,-1,-115.81641116563311,199.90381125052943,106848.24367120184,0.00048319778900007826
2021-04-26,377.5777893066406,222.48193359375,0.5931806539219382,-1,-115.81641116563311,199.90381125052943,106867.60905429383,0.000181241941155319
2021-04-27,379.1369018554687,222.066650390625,0.8708329897955494,-1,-115.81641116563311,199.90381125052943,106604.02153923226,-0.00246648650039194
2021-04-28,385.5489501953125,225.48587036132812,0.9196193579759766,-1,-115.81641116563311,199.90381125052943,106544.91621593847,-0.000554438026261872
2021-04-29,379.02001953125,228.779541015625,-0.729777576756561,-1,-115.81641116563311,199.90381125052943,107959.49085099742,0.013276791472546456
2021-04-30,372.305908203125,225.5921173095703,-0.9056192097658419,-1,-115.81641116563311,199.90381125052943,108099.91698227674,0.0013007298401688239
2021-05-03,369.7137756347656,224.6745147705078,-1.0608771853021688,-1,-115.81641116563311,199.90381125052943,108216.69622883794,0.001080289882001928
2021-05-04,366.31298828125,224.1143035888672,-1.3918847243530035,-1,-115.81641116563311,199.90381125052943,108498.57486494447,0.002604761057484639
2021-05-05,359.7157287597656,221.39051818847656,-1.6481754531781199,-1,-115.81641116563311,199.90381125052943,108718.15070368446,0.0020237670311642475
2021-05-06,365.8939208984375,223.42855834960935,-1.287871337340678,-1,-115.81641116563311,199.90381125052943,108410.02665838384,-0.0028341545851016114
2021-05-07,365.81591796875,224.20123291015625,-1.472277227464562,-1,-115.81641116563311,199.90381125052943,108573.52126727029,0.0015081133537735436
2021-05-10,356.9871826171875,218.26101684570312,-1.277943683867642,-1,-115.81641116563311,199.90381125052943,108408.56187988362,-0.0015193334936663971
2021-05-11,358.22479248046875,217.78778076171875,-0.9974306584050364,-1,-115.81641116563311,199.90381125052943,108170.62465028545,-0.0021948195370565804
