date,XOM,CVX,zscore,signal,pos_y,pos_x,equity,ret
2020-09-25,27.644655227661133,57.236305236816406,2.8648621388814695,-1,-917.4556306969449,775.9900909139168,106523.34816319434,-0.002021170192362365
2020-09-28,28.179353713989254,58.90964126586914,2.0904979184835977,-1,-917.4556306969449,775.9900909139168,107331.27820350163,0.007584534792030029
2020-09-29,27.35735511779785,57.29206848144531,2.4307145309485376,-1,-917.4556306969449,775.9900909139168,106830.2049919575,-0.004668473346549518
2020-09-30,27.397260665893555,57.37175369262695,2.3079572279152387,-1,-917.4556306969449,775.9900909139168,106855.42835643038,0.00023610704926357862
2020-10-01,26.43959045410156,56.11277770996094,2.302097104225702,-1,-917.4556306969449,775.9900909139168,106757.09539734224,-0.0009202429918686583
2020-10-02,26.31987953186035,56.72632598876953,1.781077945813396,-1,-917.4556306969449,775.9900909139168,107343.03224166112,0.005488504929232585
2020-10-05,26.92640686035156,57.92953872680664,1.439085040229381,-1,-917.4556306969449,775.9900909139168,107720.25149094348,0.0035141475082718365
2020-10-06,26.647085189819336,57.610809326171875,1.3970267009936403,-1,-917.4556306969449,775.9900909139168,107729.18587377344,8.29406050051329e-05
2020-10-07,26.734874725341797,58.790130615234375,0.7149764957222697,-1,-917.4556306969449,775.9900909139168,108563.78450440842,0.0077471914770885775
2020-10-08,28.139448165893555,59.93756484985352,1.0116677849180782,-1,-917.4556306969449,775.9900909139168,108165.54828868667,-0.003668223409304505
2020-10-09,27.724462509155273,58.965423583984375,1.2856722492599792,-1,-917.4556306969449,775.9900909139168,107791.90722683672,-0.0034543444540467982
2020-10-12,27.636672973632812,59.371803283691406,0.9451393243210168,-1,-917.4556306969449,775.9900909139168,108187.7968506393,0.0036727212087404038
2020-10-13,27.309473037719727,58.487327575683594,1.2299004946569698,-1,-917.4556306969449,775.9900909139168,107801.6438891383,-0.003569283900236031
2020-10-14,27.253612518310547,58.12874221801758,1.3831457838884438,-1,-917.4556306969449,775.9900909139168,107574.63475290826,-0.0021058040308132853
2020-10-15,27.493024826049805,58.57497024536133,1.2530642012377224,-1,-917.4556306969449,775.9900909139168,107701.25311062153,0.0011770280048275517
2020-10-16,27.213703155517575,58.0809211730957,1.3245895851211467,-1,-917.4556306969449,775.9900909139168,107574.14116552367,-0.0011802271693840405
2020-10-19,26.67102432250977,56.79804992675781,1.6847081925969203,-1,-917.4556306969449,775.9900909139168,107076.52954145015,-0.004625755025158496
2020-10-20,26.89448356628418,57.11677169799805,1.6053408763854167,-1,-917.4556306969449,775.9900909139168,107118.84053625897,0.0003951472371210851
2020-10-21,26.463533401489254,56.47135162353515,1.6430355557900862,-1,-917.4556306969449,775.9900909139168,107013.37860923973,-0.0009845320066130814
2020-10-22,27.82023048400879,58.487327575683594,1.361894351487423,-1,-917.4556306969449,775.9900909139168,107333.04659412001,0.0029871777625818385
2020-10-23,27.26158905029297,57.825958251953125,1.3299917396015857,-1,-917.4556306969449,775.9900909139168,107332.35928137392,-6.403552008427127e-06
2020-10-26,26.615161895751953,56.527130126953125,1.6003667606867031,-1,-917.4556306969449,775.9900909139168,106917.54975934268,-0.0038647200602738296
2020-10-27,26.192195892333984,55.38764953613281,1.9078249009863155,-1,-917.4556306969449,775.9900909139168,106421.37665350658,-0.004640707787944343
2020-10-28,25.19462203979492,53.291988372802734,2.328440219746125,-1,-917.4556306969449,775.9900909139168,105710.39410489732,-0.006680824576477007
2020-10-29,26.31190490722656,54.8219108581543,2.128374991039338,-1,-917.4556306969449,775.9900909139168,105872.54133559013,0.001533881621252009
2020-10-30,26.03257942199707,55.37968444824219,1.604809319126608,-1,-917.4556306969449,775.9900909139168,106561.63685369276,0.006508727469933584
2020-11-02,27.12592124938965,57.49127578735352,1.1429763838746358,-1,-917.4556306969449,775.9900909139168,107197.118193085,0.005963509553299495
2020-11-03,26.66304588317871,57.16458511352539,1.008877531553706,-1,-917.4556306969449,775.9900909139168,107368.27707844152,0.0015966743158917218
2020-11-04,26.51939392089844,57.188480377197266,0.8909947571374877,-1,-917.4556306969449,775.9900909139168,107518.61386792536,0.0014001974659052507
2020-11-05,26.471508026123047,57.48332595825195,0.6914377287425167,-1,-917.4556306969449,775.9900909139168,107791.34430096622,0.0025365880681449404
2020-11-06,26.1602725982666,56.69445037841797,0.8939605944465551,-1,-917.4556306969449,775.9900909139168,107464.72936381033,-0.0030300664610317662
2020-11-09,29.47220230102539,63.268306732177734,-0.49682899384626156,0,0.0,0.0,109512.20119574225,0.019052500704677122
2020-11-10,30.126054763793945,66.19267272949219,-1.5893138393901467,0,0.0,0.0,109512.20119574225,0.0
2020-11-11,29.815473556518555,65.70661926269531,-1.493539504129466,0,0.0,0.0,109512.20119574225,0.0
2020-11-12,28.793834686279297,64.2802963256836,-1.3549485821362113,0,0.0,0.0,109512.20119574225,0.0
2020-11-13,29.48855209350586,66.1607894897461,-1.8297385935951587,0,0.0,0.0,109512.20119574225,0.0
2020-11-16,31.188554763793945,70.88600158691406,-2.976748287690648,1,1251.8221692264556,-1058.7995390776216,109489.3818777249,-0.00020837238013837744
2020-11-17,31.605384826660156,70.3766098022461,-2.395607869631904,1,1251.8221692264556,-1058.7995390776216,110550.52277803724,0.009691724276034375
2020-11-18,30.412107467651367,68.14498901367188,-1.9622534768497024,1,1251.8221692264556,-1058.7995390776216,111419.59078833247,0.007861274541778096
2020-11-19,30.567398071289062,69.31741333007812,-2.3072909951011686,1,1251.8221692264556,-1058.7995390776216,110372.62468282436,-0.009396606988954614
2020-11-20,30.191436767578125,69.36592102050781,-2.4118788589414053,1,1251.8221692264556,-1058.7995390776216,109850.62806779906,-0.004729402934154692
2020-11-23,32.169334411621094,73.6027603149414,-3.002798465914108,1,1251.8221692264556,-1058.7995390776216,107840.64069498057,-0.01829745908760705
2020-11-24,34.3106803894043,77.31401824951172,-3.220671196408696,1,1251.8221692264556,-1058.7995390776216,106591.74687143226,-0.01158091991571819
2020-11-25,33.35443115234375,74.500244140625,-2.49572141688617,1,1251.8221692264556,-1058.7995390776216,108373.91560673181,0.01671957527301937
2020-11-27,32.847694396972656,73.82913970947266,-2.3898534753745313,1,1251.8221692264556,-1058.7995390776216,108450.13636477344,0.000703312763176589
2020-11-30,31.164033889770508,70.48981475830078,-1.8802632139834279,1,1251.8221692264556,-1058.7995390776216,109878.16853553792,0.013167638314084407
2020-12-01,31.466440200805664,70.70811462402344,-1.7946764843708678,1,1251.8221692264556,-1058.7995390776216,110025.59166259783,0.0013416962534484878
2020-12-02,32.64336013793945,72.66483306884766,-1.9394909212128686,1,1251.8221692264556,-1058.7995390776216,109427.11354382195,-0.005439444675845562
2020-12-03,32.86404800415039,72.60822296142578,-1.787526501579023,1,1251.8221692264556,-1058.7995390776216,109763.31426286952,0.003072371263022733
2020-12-04,34.065486907958984,75.4219970703125,-2.1694125694488386,1,1251.8221692264556,-1058.7995390776216,108288.07938807043,-0.01344014514053471
2020-12-07,33.42799377441406,73.38442993164062,-1.7128959293243435,1,1251.8221692264556,-1058.7995390776216,109647.42649803475,0.01255306325170702
2020-12-08,34.52317810058594,74.01512145996094,-1.465850500465157,1,1251.8221692264556,-1058.7995390776216,110350.62661744036,0.006413284304654487
2020-12-09,34.98087692260742,73.1257095336914,-1.0011621184007597,1,1251.8221692264556,-1058.7995390776216,111865.29308725998,0.013725943533339668
2020-12-10,35.96982192993164,75.47856903076172,-1.335999248669515,1,1251.8221692264556,-1058.7995390776216,110612.06982056181,-0.01120296771332463
2020-12-11,35.79817581176758,74.75088500976562,-1.1514641875836293,1,1251.8221692264556,-1058.7995390776216,111167.67091060718,0.005022969834545865
2020-12-14,34.5068359375,72.317138671875,-0.8613342013078846,1,1251.8221692264556,-1058.7995390776216,112127.99252878336,0.008638497238539822
2020-12-15,35.17702865600586,72.26053619384766,-0.5942330459219984,1,1251.8221692264556,-1058.7995390776216,113026.88530910916,0.008016667025364299
2020-12-16,35.71644973754883,71.7107162475586,-0.23467954342128441,0,0.0,0.0,114260.16609985984,0.010911393226291866
2020-12-17,35.53665542602539,71.48434448242188,-0.22815109831347077,0,0.0,0.0,114260.16609985984,0.0
2020-12-18,34.923667907714844,70.49788665771484,-0.15065852137169244,0,0.0,0.0,114260.16609985984,0.0
2020-12-21,34.28615951538086,69.60847473144531,-0.1127651137417561,0,0.0,0.0,114260.16609985984,0.0
2020-12-22,33.705875396728516,68.20968627929688,0.09666533105144666,0,0.0,0.0,114260.16609985984,0.0
2020-12-23,34.139041900634766,69.28507232666016,-0.08132078580966817,0,0.0,0.0,114260.16609985984,0.0
2020-12-24,34.000099182128906,68.99398803710938,-0.046205430533560854,0,0.0,0.0,114260.16609985984,0.0
2020-12-28,34.114524841308594,68.64630889892578,0.09740453663222046,0,0.0,0.0,114260.16609985984,0.0
2020-12-29,33.73039245605469,68.41182708740234,0.03044318016910532,0,0.0,0.0,114260.16609985984,0.0
2020-12-30,34.000099182128906,68.99398803710938,-0.0505997365522864,0,0.0,0.0,114260.16609985984,0.0
2020-12-31,33.68952941894531,68.28246307373047,0.05004130565930314,0,0.0,0.0,114260.16609985984,0.0
2021-01-04,33.918373107910156,68.49269104003906,0.06281990799486467,0,0.0,0.0,114260.16609985984,0.0
2021-01-05,35.55298614501953,70.3442611694336,0.08249512146906017,0,0.0,0.0,114260.16609985984,0.0
2021-01-06,36.460201263427734,72.60822296142578,-0.282917689245439,0,0.0,0.0,114260.16609985984,0.0
2021-01-07,36.74626159667969,72.94781494140625,-0.2845914884625147,0,0.0,0.0,114260.16609985984,0.0
2021-01-08,37.15491485595703,73.64317321777344,-0.34738193058688727,0,0.0,0.0,114260.16609985984,0.0
2021-01-11,38.282806396484375,74.0636215209961,-0.06968110325887085,0,0.0,0.0,114260.16609985984,0.0
2021-01-12,39.132808685302734,75.47050476074219,-0.19260143386017864,0,0.0,0.0,114260.16609985984,0.0
2021-01-13,39.57415008544922,75.39773559570312,-0.011485388657205702,0,0.0,0.0,114260.16609985984,0.0
2021-01-14,41.11887741088867,77.20889282226562,-0.006236031922364682,0,0.0,0.0,114260.16609985984,0.0
2021-01-15,39.14097595214844,74.45980834960938,0.12348125235192271,0,0.0,0.0,114260.16609985984,0.0
2021-01-19,39.91743087768555,76.41651916503906,-0.18941026562801863,0,0.0,0.0,114260.16609985984,0.0
2021-01-20,40.48136901855469,77.11994171142578,-0.1942882422215113,0,0.0,0.0,114260.16609985984,0.0
2021-01-21,39.32079315185547,74.39513397216797,0.2219760855121592,0,0.0,0.0,114260.16609985984,0.0
2021-01-22,38.7650146484375,74.1687240600586,0.09494424423095107,0,0.0,0.0,114260.16609985984,0.0
2021-01-25,38.33184814453125,73.49764251708984,0.14924624359945668,0,0.0,0.0,114260.16609985984,0.0
2021-01-26,37.49001693725586,72.25245666503906,0.22966004440780205,0,0.0,0.0,114260.16609985984,0.0
2021-01-27,37.06501007080078,71.31453704833984,0.36494784192085533,0,0.0,0.0,114260.16609985984,0.0
2021-01-28,37.64529800415039,71.97754669189453,0.37298520715486955,0,0.0,0.0,114260.16609985984,0.0
2021-01-29,36.6481819152832,68.88884735107422,0.9550547237909923,0,0.0,0.0,114260.16609985984,0.0
2021-02-01,36.71357727050781,69.86722564697266,0.6776220284251006,0,0.0,0.0,114260.16609985984,0.0
2021-02-02,37.29386138916016,70.39276885986328,0.7350823078033264,0,0.0,0.0,114260.16609985984,0.0
2021-02-03,38.75684356689453,71.92903137207031,0.802578417451285,0,0.0,0.0,114260.16609985984,0.0
2021-02-04,39.5005989074707,71.96139526367188,1.0702155869620698,0,0.0,0.0,114260.16609985984,0.0
2021-02-05,40.82463836669922,72.17158508300781,1.4743894930310155,0,0.0,0.0,114260.16609985984,0.0
2021-02-08,42.58185577392578,73.96659088134766,1.5473269988237601,0,0.0,0.0,114260.16609985984,0.0
2021-02-09,42.0831413269043,73.54615020751953,1.4835317024263153,0,0.0,0.0,114260.16609985984,0.0
2021-02-10,42.49042510986328,74.80748748779297,1.2435957568430387,0,0.0,0.0,114260.16609985984,0.0
2021-02-11,41.426509857177734,74.4031982421875,0.9826762531132364,0,0.0,0.0,114260.16609985984,0.0
2021-02-12,41.991703033447266,74.83174133300781,1.0495036874488775,0,0.0,0.0,114260.16609985984,0.0
2021-02-16,43.25513458251953,76.36510467529297,1.0317334622923036,0,0.0,0.0,114260.16609985984,0.0
2021-02-17,43.92838287353515,78.65286254882812,0.5785992437533903,0,0.0,0.0,114260.16609985984,0.0
2021-02-18,43.238502502441406,77.89848327636719,0.5605735744828941,0,0.0,0.0,114260.16609985984,0.0
2021-02-19,43.529415130615234,78.5544662475586,0.4701743532490588,0,0.0,0.0,114260.16609985984,0.0
2021-02-22,45.13360595703125,80.67823028564453,0.40391401835609014,0,0.0,0.0,114260.16609985984,0.0
2021-02-23,45.75700378417969,81.69499969482422,0.3246606980717367,0,0.0,0.0,114260.16609985984,0.0
2021-02-24,47.128475189208984,84.71255493164062,-0.0894916148004805,0,0.0,0.0,114260.16609985984,0.0
2021-02-25,46.34714889526367,83.92536926269531,-0.12122252067527627,0,0.0,0.0,114260.16609985984,0.0
2021-02-26,45.19179153442383,81.9984130859375,0.059839570468325366,0,0.0,0.0,114260.16609985984,0.0
2021-03-01,46.879112243652344,83.67938232421875,0.16766387949230774,0,0.0,0.0,114260.16609985984,0.0
2021-03-02,46.60482025146485,83.9991683959961,-0.019479880226039942,0,0.0,0.0,114260.16609985984,0.0
2021-03-03,46.97885513305664,84.94214630126953,-0.162055982001708,0,0.0,0.0,114260.16609985984,0.0
2021-03-04,48.79916000366211,85.6883316040039,0.2890965653906,0,0.0,0.0,114260.16609985984,0.0
2021-03-05,50.64440155029297,89.3782730102539,-0.17421293454433093,0,0.0,0.0,114260.16609985984,0.0
2021-03-08,50.59453201293945,89.9932632446289,-0.3730917983417301,0,0.0,0.0,114260.16609985984,0.0
2021-03-09,49.81321716308594,89.78826904296875,-0.5861798712890144,0,0.0,0.0,114260.16609985984,0.0
2021-03-10,51.34260559082031,91.32162475585938,-0.48007340889379085,0,0.0,0.0,114260.16609985984,0.0
2021-03-11,50.96025466918945,91.1740264892578,-0.5632814473566085,0,0.0,0.0,114260.16609985984,0.0
2021-03-12,51.508846282958984,91.4774169921875,-0.4310203045428805,0,0.0,0.0,114260.16609985984,0.0
2021-03-15,50.195560455322266,90.40322875976562,-0.5766316955222139,0,0.0,0.0,114260.16609985984,0.0
2021-03-16,49.13163757324219,88.26309204101562,-0.2602354845779225,0,0.0,0.0,114260.16609985984,0.0
2021-03-17,49.34773635864258,88.58287048339844,-0.26775351975678785,0,0.0,0.0,114260.16609985984,0.0
2021-03-18,47.21989822387695,85.37673950195312,-0.014838858700876586,0,0.0,0.0,114260.16609985984,0.0
2021-03-19,46.95392227172851,84.76994323730469,0.10214408095371658,0,0.0,0.0,114260.16609985984,0.0
2021-03-22,46.471824645996094,84.08116912841797,0.14708400942394648,0,0.0,0.0,114260.16609985984,0.0
2021-03-23,45.898311614990234,83.61376953125,0.06773080550351443,0,0.0,0.0,114260.16609985984,0.0
2021-03-24,46.82923889160156,85.85232543945312,-0.3352565926083039,0,0.0,0.0,114260.16609985984,0.0
2021-03-25,46.69624328613281,86.1557388305664,-0.4951310126417148,0,0.0,0.0,114260.16609985984,0.0
2021-03-26,47.967960357666016,88.13188934326172,-0.6616812707663243,0,0.0,0.0,114260.16609985984,0.0
2021-03-29,47.71030044555664,87.6727066040039,-0.6253493460618089,0,0.0,0.0,114260.16609985984,0.0
2021-03-30,47.12015914916992,86.86093139648438,-0.5960256144303603,0,0.0,0.0,114260.16609985984,0.0
2021-03-31,46.40533828735352,85.92613220214844,-0.5702204062154381,0,0.0,0.0,114260.16609985984,0.0
2021-04-01,47.70198822021485,86.71331787109375,-0.314876105006861,0,0.0,0.0,114260.16609985984,0.0
2021-04-05,46.96223068237305,85.69654846191406,-0.2808262018478569,0,0.0,0.0,114260.16609985984,0.0
2021-04-06,46.82923889160156,84.93396759033203,-0.08390209919826723,0,0.0,0.0,114260.16609985984,0.0
2021-04-07,47.03704071044922,85.43414306640625,-0.22057598228059433,0,0.0,0.0,114260.16609985984,0.0
2021-04-08,46.546634674072266,84.47476196289062,-0.09669625506048932,0,0.0,0.0,114260.16609985984,0.0
2021-04-09,46.43857955932617,84.39276885986328,-0.1456277340677449,0,0.0,0.0,114260.16609985984,0.0
2021-04-12,46.13104248046875,83.45800018310547,0.07742285126326229,0,0.0,0.0,114260.16609985984,0.0
2021-04-13,46.30559158325195,83.83516693115234,-0.01887353349674168,0,0.0,0.0,114260.16609985984,0.0
2021-04-14,47.6438102722168,85.49974822998047,-0.08222542414976199,0,0.0,0.0,114260.16609985984,0.0
2021-04-15,47.361202239990234,84.80274963378906,0.06072934141790355,0,0.0,0.0,114260.16609985984,0.0
2021-04-16,47.095211029052734,84.42555236816406,0.05974747425347941,0,0.0,0.0,114260.16609985984,0.0
2021-04-19,46.94561004638672,84.67155456542969,-0.1826493561056379,0,0.0,0.0,114260.16609985984,0.0
2021-04-20,45.95649337768555,83.0889892578125,0.004783811117243341,0,0.0,0.0,114260.16609985984,0.0
2021-04-21,46.546634674072266,84.2369613647461,-0.2527538614292295,0,0.0,0.0,114260.16609985984,0.0
2021-04-22,45.93986129760742,82.77739715576172,0.12343340710801541,0,0.0,0.0,114260.16609985984,0.0
2021-04-23,46.1892204284668,83.2693862915039,-0.009343423947483758,0,0.0,0.0,114260.16609985984,0.0
2021-04-26,46.2806510925293,83.24479675292969,0.0479305762548513,0,0.0,0.0,114260.16609985984,0.0
2021-04-27,46.88742446899414,84.21234130859375,-0.10954386996790963,0,0.0,0.0,114260.16609985984,0.0
2021-04-28,48.30045318603515,86.27873229980469,-0.3422225086938692,0,0.0,0.0,114260.16609985984,0.0
2021-04-29,48.99032211303711,87.65630340576172,-0.6672073208865347,0,0.0,0.0,114260.16609985984,0.0
2021-04-30,47.57730865478515,84.51577758789062,0.1823061286298435,0,0.0,0.0,114260.16609985984,0.0
2021-05-03,48.890586853027344,86.53292846679688,-0.0904162079238814,0,0.0,0.0,114260.16609985984,0.0
2021-05-04,49.1981315612793,87.00851440429688,-0.15252192202911014,0,0.0,0.0,114260.16609985984,0.0
2021-05-05,50.67764663696289,89.3454818725586,-0.4910643367510365,0,0.0,0.0,114260.16609985984,0.0
2021-05-06,51.15974044799805,89.39466857910156,-0.18727043867744683,0,0.0,0.0,114260.16609985984,0.0
2021-05-07,51.89118194580078,90.21465301513672,-0.15764297527422338,0,0.0,0.0,114260.16609985984,0.0
2021-05-10,52.015869140625,89.84564971923828,0.14161026710599503,0,0.0,0.0,114260.16609985984,0.0
2021-05-11,50.36180114746094,87.49230194091797,0.36727636014596526,0,0.0,0.0,114260.16609985984,0.0
2021-05-12,50.63165283203125,88.04167938232422,0.23155407474299836,0,0.0,0.0,114260.16609985984,0.0
2021-05-13,50.007606506347656,87.47589111328125,0.13131654916318097,0,0.0,0.0,114260.16609985984,0.0
2021-05-14,51.24726486206055,89.76366424560547,-0.3407302054031507,0,0.0,0.0,114260.16609985984,0.0
2021-05-17,52.44474792480469,90.86244201660156,-0.16097797280339632,0,0.0,0.0,114260.16609985984,0.0
2021-05-18,50.96053314208984,88.13166809082031,0.3965907681185341,0,0.0,0.0,114260.16609985984,0.0
2021-05-19,49.73775100708008,85.65818786621094,0.9736352323807417,0,0.0,0.0,114260.16609985984,0.0
2021-05-20,49.61969375610352,85.95699310302734,0.7074893263051873,0,0.0,0.0,114260.16609985984,0.0
2021-05-21,49.68715286254883,86.42181396484375,0.4745626579691347,0,0.0,0.0,114260.16609985984,0.0
2021-05-24,50.269039154052734,87.65026092529297,0.1592370504074855,0,0.0,0.0,114260.16609985984,0.0
2021-05-25,49.13057327270508,86.21431732177734,0.20822711286058135,0,0.0,0.0,114260.16609985984,0.0
2021-05-26,49.70402145385742,86.42181396484375,0.4764970940956716,0,0.0,0.0,114260.16609985984,0.0
2021-05-27,49.383583068847656,85.50050354003906,0.774587732797796,0,0.0,0.0,114260.16609985984,0.0
2021-05-28,49.22333526611328,86.1479263305664,0.2839631239034626,0,0.0,0.0,114260.16609985984,0.0
2021-06-01,50.985836029052734,88.52177429199219,0.11883371997189192,0,0.0,0.0,114260.16609985984,0.0
2021-06-02,51.3906135559082,89.70869445800781,-0.28597193558473516,0,0.0,0.0,114260.16609985984,0.0
2021-06-03,51.593017578125,89.3019790649414,0.08756059381941739,0,0.0,0.0,114260.16609985984,0.0
2021-06-04,51.82069396972656,90.01580810546875,-0.16380585202596143,0,0.0,0.0,114260.16609985984,0.0
2021-06-07,51.4833869934082,89.43479919433594,-0.05183842386540533,0,0.0,0.0,114260.16609985984,0.0
2021-06-08,52.39414978027344,90.24822235107422,0.10600701856135476,0,0.0,0.0,114260.16609985984,0.0
2021-06-09,52.83266067504883,89.45970153808594,0.8830737663914741,0,0.0,0.0,114260.16609985984,0.0
2021-06-10,52.91698455810547,89.98262023925781,0.6448881026070548,0,0.0,0.0,114260.16609985984,0.0
2021-06-11,52.42787551879883,89.5676040649414,0.5614502706750056,0,0.0,0.0,114260.16609985984,0.0
2021-06-14,52.34355163574219,89.61741638183594,0.48841352615001127,0,0.0,0.0,114260.16609985984,0.0
2021-06-15,54.24940872192383,91.5513687133789,0.7085381543582481,0,0.0,0.0,114260.16609985984,0.0
2021-06-16,54.055442810058594,91.0284423828125,0.950875673587486,0,0.0,0.0,114260.16609985984,0.0
2021-06-17,52.27608108520508,88.87037658691406,1.0671270431730515,0,0.0,0.0,114260.16609985984,0.0
2021-06-18,50.93523788452149,85.51709747314453,2.3499049158169862,-1,-762.3761221894212,644.8228083999684,114241.37106303981,-0.000164493344107286
2021-06-21,52.78206253051758,88.02376556396484,2.1773987929113017,-1,-762.3761221894212,644.8228083999684,114449.7528091108,0.0018240480145848004
2021-06-22,53.79401779174805,88.31427764892578,2.777877100364102,-1,-762.3761221894212,644.8228083999684,113865.59109972339,-0.005104088869127832
2021-06-23,54.190372467041016,88.20637512207031,3.1037761949973652,-1,-762.3761221894212,644.8228083999684,113493.84174896148,-0.0032648085095025037
2021-06-24,54.40962600708008,88.92848205566406,2.7469030214630963,-1,-762.3761221894212,644.8228083999684,113792.3191062152,0.0026298991439017705
2021-06-25,54.52769088745117,89.061279296875,2.6500286755080458,-1,-762.3761221894212,644.8228083999684,113787.93995057655,-3.84837542029004e-05
2021-06-28,53.13624572753906,86.31388854980469,3.1796088662859163,-1,-762.3761221894212,644.8228083999684,113077.1642985316,-0.006246493717644186
2021-06-29,52.8073616027832,86.1230239868164,2.8984390439162966,-1,-762.3761221894212,644.8228083999684,113204.82387868251,0.001128959865087209
2021-06-30,53.19527816772461,86.93643951416016,2.570893414523341,-1,-762.3761221894212,644.8228083999684,113433.59443690737,0.002020855210816963
2021-07-01,53.347068786621094,88.15656280517578,1.917529063298335,-1,-762.3761221894212,644.8228083999684,114104.63622059525,0.005915723529867689
2021-07-02,53.27117919921875,88.04035186767578,1.8703848503879077,-1,-762.3761221894212,644.8228083999684,114087.55716686806,-0.0001496788762742618
2021-07-06,51.753231048583984,86.31388854980469,1.776786895308607,-1,-762.3761221894212,644.8228083999684,114131.54166640443,0.0003855328366093591
2021-07-07,50.94367218017578,85.43409729003906,1.686555198238162,-1,-762.3761221894212,644.8228083999684,114181.42054625772,0.0004370297564111336
2021-07-08,50.71598434448242,85.1601791381836,1.6450593668737035,-1,-762.3761221894212,644.8228083999684,114178.37564355214,-2.666723439781471e-05
2021-07-09,51.63516998291016,86.38031768798828,1.5338429050211912,-1,-762.3761221894212,644.8228083999684,114264.38362727752,0.0007532773455622976
2021-07-12,51.584571838378906,86.55461883544922,1.3775791231292642,-1,-762.3761221894212,644.8228083999684,114415.35179990834,0.001321218106976163
2021-07-13,51.34001922607422,86.26412200927734,1.3502990815032299,-1,-762.3761221894212,644.8228083999684,114414.47389286506,-7.67298294734875e-06
2021-07-14,50.20156478881836,84.63729095458984,1.4553636384619317,-1,-762.3761221894212,644.8228083999684,114233.38660255364,-0.0015827306122212503
2021-07-15,49.71245193481445,84.08116149902344,1.4090506549113484,-1,-762.3761221894212,644.8228083999684,114247.66960612986,0.00012503353004755802
2021-07-16,48.33788299560547,81.8567123413086,1.6673518233374158,-1,-762.3761221894212,644.8228083999684,113861.2325906654,-0.0033824498722530016
2021-07-19,46.67657852172851,79.64885711669922,1.7409191393035532,-1,-762.3761221894212,644.8228083999684,113704.0960467625,-0.0013800706379827332
2021-07-20,47.19099044799805,80.12195587158203,1.7615543003457088,-1,-762.3761221894212,644.8228083999684,113616.9855449792,-0.0007661157760533444
2021-07-21,48.708927154541016,82.85272216796875,1.271950946442763,-1,-762.3761221894212,644.8228083999684,114220.60723723605,0.0053127768648455476
2021-07-22,48.16078567504883,82.02272033691406,1.3346210831599143,-1,-762.3761221894212,644.8228083999684,114103.29310110467,-0.0010270838071076982
2021-07-23,48.10176086425781,82.05591583251953,1.254959907538049,-1,-762.3761221894212,644.8228083999684,114169.69742017105,0.0005819667185902322
2021-07-26,49.316104888916016,83.79064178466797,1.0832115993418954,-1,-762.3761221894212,644.8228083999684,114362.5013919169,0.0016887490823092044
2021-07-27,48.7679557800293,83.5084457397461,0.8818293001665484,-1,-762.3761221894212,644.8228083999684,114598.43073772566,0.002062995675481405
2021-07-28,49.09684371948242,83.98155212402344,0.8215991999799462,-1,-762.3761221894212,644.8228083999684,114652.76421319219,0.0004741205888838529
2021-07-29,49.69559097290039,85.13529968261719,0.5860047905685706,-1,-762.3761221894212,644.8228083999684,114940.25634487685,0.0025075028383099163
2021-07-30,48.548702239990234,84.50447082519531,0.2142306401418762,0,0.0,0.0,115389.54353788293,0.003908875856845073
2021-08-02,48.5571403503418,84.35505676269531,0.27745624024338217,0,0.0,0.0,115389.54353788293,0.0
2021-08-03,49.07998275756836,85.1601791381836,0.16447247431786982,0,0.0,0.0,115389.54353788293,0.0
2021-08-04,47.9330940246582,83.25113677978516,0.43091019514167705,0,0.0,0.0,115389.54353788293,0.0
2021-08-05,48.2366828918457,84.02305603027344,0.19330396456356275,0,0.0,0.0,115389.54353788293,0.0
2021-08-06,48.79326629638672,84.62067413330078,0.20550784968356034,0,0.0,0.0,115389.54353788293,0.0
2021-08-09,48.2366828918457,83.20963287353516,0.6047628499479482,0,0.0,0.0,115389.54353788293,0.0
2021-08-10,49.063106536865234,84.72856903076172,0.2810053070344492,0,0.0,0.0,115389.54353788293,0.0
2021-08-11,49.20648193359375,85.36770629882812,-0.007786703715124622,0,0.0,0.0,115389.54353788293,0.0
2021-08-12,49.09518051147461,85.1933822631836,0.001481998212644415,0,0.0,0.0,115389.54353788293,0.0
2021-08-13,48.598670959472656,84.62897491455078,-0.0296876584475929,0,0.0,0.0,115389.54353788293,0.0
2021-08-16,47.88814163208008,83.76575469970703,-0.03143721064978561,0,0.0,0.0,115389.54353788293,0.0
2021-08-17,47.562835693359375,83.60806274414062,-0.1852731538926049,0,0.0,0.0,115389.54353788293,0.0
2021-08-18,46.56124496459961,81.34519958496094,0.4607461290499385,0,0.0,0.0,115389.54353788293,0.0
2021-08-19,45.14018249511719,79.31786346435547,0.6576874040600487,0,0.0,0.0,115389.54353788293,0.0
2021-08-20,45.148738861083984,79.32627868652344,0.6416208090640291,0,0.0,0.0,115389.54353788293,0.0
2021-08-23,47.00639724731445,81.37042999267578,0.7191851119742895,0,0.0,0.0,115389.54353788293,0.0
2021-08-24,47.391624450683594,82.30416107177734,0.40388028456284086,0,0.0,0.0,115389.54353788293,0.0
2021-08-25,47.47722625732422,82.86775970458984,0.09535573833385502,0,0.0,0.0,115389.54353788293,0.0
2021-08-26,46.83518600463867,81.78260803222656,0.28961177119706055,0,0.0,0.0,115389.54353788293,0.0
2021-08-27,47.74260711669922,82.97714233398438,0.1944616627287519,0,0.0,0.0,115389.54353788293,0.0
