date,XOM,CVX,spread,zscore_full
2022-01-20,63.566654205322266,109.30250549316406,-28.88213387430133,-0.8382348568776509
2022-01-21,62.612342834472656,107.9920654296875,-28.728066300196474,-0.8183894271977701
2022-01-24,63.15025329589844,108.2218246459961,-28.384487716178413,-0.7741331022166105
2022-01-25,65.00682830810547,112.82537841796876,-30.421629185199436,-1.0365371025801835
2022-01-26,64.34748077392578,112.91047668457033,-31.15295340078724,-1.130738905769244
2022-01-27,65.17166137695312,115.19097900390624,-32.257636868021876,-1.2730330789260906
2022-01-28,65.31047821044922,111.14054870605467,-28.69293907646498,-0.8138646928241482
2022-01-31,65.90042877197266,111.75321197509766,-28.62118319372196,-0.8046218243401855
2022-02-01,70.12547302246094,114.69741821289062,-26.886368213938283,-0.5811604705223519
2022-02-02,69.94329071044922,115.22503662109376,-27.51481369427171,-0.6621104735327693
2022-02-03,69.1277847290039,114.19539642333984,-27.459443129832465,-0.654978196353105
2022-02-04,70.628662109375,115.62496185302734,-27.167701723598782,-0.6173990133500699
2022-02-07,71.4788818359375,117.89697265625,-28.239163886340123,-0.7554139534104904
2022-02-08,69.6309585571289,116.10147857666016,-28.56844629856215,-0.7978287898518449
2022-02-09,69.2976303100586,117.25023651123048,-29.873401667707185,-0.9659199677925392
2022-02-10,68.6309814453125,115.7610855102539,-29.280516684746075,-0.8895505090925266
2022-02-11,70.35901641845703,118.11819458007812,-29.5461402823135,-0.9237654596262037
2022-02-14,69.28009796142578,116.29719543457033,-29.084845517912655,-0.864346124559737
2022-02-15,68.41166687011719,115.4459228515625,-29.23326458141456,-0.8834639701219458
2022-02-16,68.72745513916016,115.48031616210938,-28.94656640379958,-0.8465344049213168
2022-02-17,68.62220764160156,114.8870086669922,-28.549990465247006,-0.7954514957043429
2022-02-18,67.85906982421875,114.72364044189452,-29.174950348346826,-0.8759525192640628
2022-02-22,67.069580078125,113.8465805053711,-29.2226169510557,-0.8820924498603213
2022-02-23,67.34150695800781,116.55516815185548,-31.24163156601888,-1.1421615318634775
2022-02-24,66.49063110351562,115.95323944091795,-31.583392102564545,-1.186183674321301
2022-02-25,68.28010559082031,120.70832061767578,-33.81579698598466,-1.4737395366650805
2022-02-28,68.78887176513672,123.82106018066406,-35.939806692764236,-1.7473330265358955
2022-03-01,69.44676208496094,128.73948669433594,-39.44195431896945,-2.198444331742238
2022-03-02,70.63971710205078,132.54010009765625,-41.46358346452821,-2.458850191184657
2022-03-03,71.08708190917969,134.3286590576172,-42.52899375355372,-2.596085589962904
2022-03-04,73.76249694824219,136.41812133789062,-41.620859845676705,-2.479108946996988
2022-03-07,76.4203872680664,139.3330841064453,-41.42846447525197,-2.4543265174904385
2022-03-08,76.99932098388672,146.63336181640625,-47.024154331741144,-3.1751067997956506
2022-03-09,72.62216186523438,142.9703369140625,-48.30310255944241,-3.3398480003014708
2022-03-10,74.87653350830078,146.8826904296875,-49.357825611201704,-3.475706777056095
2022-03-11,74.49057006835938,146.95152282714844,-49.802007951955744,-3.5329218624476506
2022-03-14,71.82392883300781,143.35723876953125,-49.42857976125556,-3.4848206124469083
2022-03-15,67.73624420166016,136.0999755859375,-47.37802279355704,-3.220688562964812
2022-03-16,67.48185729980469,135.60984802246094,-47.21785653358529,-3.200057562133998
2022-03-17,69.28009796142578,137.95726013183594,-47.40507268885962,-3.224172857425827
2022-03-18,69.0081787109375,139.06654357910156,-48.61523127680671,-3.3800532709271303
2022-03-21,72.10462188720703,141.56874084472656,-47.635163234844114,-3.25381079893864
2022-03-22,71.78883361816406,141.09579467773438,-47.55093048178831,-3.242960785967228
2022-03-23,72.92041015625,142.61776733398438,-47.706648566325995,-3.263018817740189
2022-03-24,73.13970184326172,142.99610900878906,-47.80736079100774,-3.2759915498964416
2022-03-25,74.7361831665039,145.58432006835938,-48.400005642613564,-3.3523300772992433
2022-03-28,72.63970947265625,143.03909301757812,-48.343709322905426,-3.345078553670763
2022-03-29,72.25374603271484,141.2935791015625,-47.25330545192682,-3.2046237339599783
2022-03-30,73.49059295654297,142.29104614257812,-46.860122803452654,-3.1539779141177524
2022-03-31,72.44671630859375,140.01235961914062,-45.976671193420245,-3.040180595607738
2022-04-01,72.9116439819336,141.2075653076172,-46.52265646216699,-3.110508906546093
2022-04-04,72.94673919677734,141.33656311035156,-46.596668449156525,-3.1200423836051225
2022-04-05,72.56954193115234,140.46810913085938,-46.239321547246405,-3.074012562895711
2022-04-06,73.37654113769531,141.71490478515625,-46.48687041993202,-3.1058993098232155
2022-04-07,74.60460662841797,143.6840057373047,-46.92428364638242,-3.1622424662401736
2022-04-08,76.17476654052734,146.11741638183594,-47.412318685724,-3.2251062135980666
2022-04-11,73.5519790649414,142.3597869873047,-46.85687815995355,-3.1535599718948557
2022-04-12,75.08705139160156,145.32638549804688,-47.83097463779151,-3.2790332472720354
2022-04-13,76.14845275878906,147.6135711669922,-48.70409016253657,-3.391499175611684
2022-04-14,77.04316711425781,147.54481506347656,-47.751221436182945,-3.2687602448997715
2022-04-18,77.67476654052734,149.52252197265625,-48.79237970293623,-3.402871742977987
2022-04-19,76.98175811767578,147.75115966796875,-47.98715807534737,-3.2991512211233482
2022-04-20,77.15721130371094,148.35308837890625,-48.32082020725872,-3.3421302088445364
2022-04-21,76.34142303466797,141.5171356201172,-43.354714044255644,-2.7024465426785156
2022-04-22,74.67478942871094,138.3958282470703,-42.381325058230786,-2.57706439925501
2022-04-25,72.15727233886719,135.42066955566406,-42.38243308568329,-2.5772071241665935
2022-04-26,72.1835708618164,134.59519958496094,-41.65794655649117,-2.483886082716835
2022-04-27,74.2449722290039,134.3458251953125,-39.385622667472404,-2.1911882570293635
2022-04-28,76.49055480957031,139.11807250976562,-41.17643869137369,-2.421863100054728
2022-04-29,74.78003692626953,134.71556091308594,-39.16328290605047,-2.1625486933445517
2022-05-02,75.79757690429688,137.36395263671875,-40.385770309877344,-2.3200171804557628
2022-05-03,77.35895538330078,139.72003173828125,-40.81717924756083,-2.375586925003326
2022-05-04,80.4378890991211,144.10533142089844,-41.447361248664976,-2.456760609090331
2022-05-05,79.21859741210938,142.96173095703125,-41.699388036717636,-2.4892241558736488
2022-05-06,80.42913055419922,146.77093505859375,-43.71070512714061,-2.7483017204672566
2022-05-09,74.08706665039062,136.9340362548828,-41.7326544209337,-2.49350919568491
2022-05-10,74.57827758789062,138.2496337890625,-42.354184651503815,-2.573568446025962
2022-05-11,76.13091278076172,140.29612731933594,-42.53248733451153,-2.5965355977963624
2022-05-12,76.47651672363281,141.62892150878906,-43.31416960542454,-2.6972240173391775
2022-05-13,78.74510192871094,144.34609985351562,-43.343791965056624,-2.7010396706876922
2022-05-16,80.59719848632812,148.76583862304688,-45.22993993374854,-2.943994212524314
2022-05-17,81.62516021728516,149.64291381835938,-44.94381425216194,-2.90713839048307
2022-05-18,80.33134460449219,145.6983184814453,-42.90126482266366,-2.6440377912408137
2022-05-19,80.76558685302734,144.65797424316406,-41.587092479381184,-2.4747593757313533
2022-05-20,81.40362548828125,145.49024963378906,-41.65299791992514,-2.4832486493078068
2022-05-23,83.20254516601562,148.87130737304688,-42.7137994261774,-2.6198903912119986
2022-05-24,83.65451049804688,149.66891479492188,-42.936455770776135,-2.648570733945935
2022-05-25,85.33821105957031,152.0703125,-43.283873403021346,-2.693321566366913
2022-05-26,85.6395263671875,153.09329223632812,-43.847801178596455,-2.7659610499164535
2022-05-27,86.48136138916016,154.55845642089844,-44.24521179504757,-2.817151473914763
2022-05-31,85.0723648071289,151.4201202392578,-42.99978270522399,-2.656727870395504
2022-06-01,86.70291137695312,152.85923767089844,-42.58645125649099,-2.6034866854935377
2022-06-02,86.5522689819336,152.58181762695312,-42.50244992823974,-2.592666482329359
2022-06-03,87.81062316894531,153.9689483642578,-42.417340169553,-2.5817035023453956
2022-06-06,87.5890884399414,153.30137634277344,-42.074238030777565,-2.537508548230973
2022-06-07,91.60343170166016,156.22296142578125,-40.53099091618665,-2.338723033048857
2022-06-08,92.68455505371094,157.02923583984375,-40.131819840557824,-2.287305844470014
2022-06-09,90.68182373046876,153.8996124267578,-39.487494809693786,-2.204310398054426
2022-06-10,89.02468872070312,152.0616455078125,-39.59006514209656,-2.217522472890861
2022-06-13,84.93944549560547,145.0654296875,-37.757862368924464,-1.9815166065979148
2022-06-14,85.16098022460938,145.25616455078125,-37.69765245928609,-1.9737609738198774
2022-06-15,84.0887222290039,142.40394592285156,-36.357484918070554,-1.8011341193180308
2022-06-16,80.98711395263672,134.79220581054688,-33.02103264509712,-1.3713660169235036
2022-06-17,76.31700897216797,128.63685607910156,-32.484901772958224,-1.3023070498821694
2022-06-21,81.06687927246094,134.0205841064453,-32.288624542033276,-1.2770245982909492
2022-06-22,77.85894012451172,128.19473266601562,-30.569019689325174,-1.0555224595062214
2022-06-23,75.51057434082031,123.47856903076172,-28.928422818435124,-0.8441973314028738
2022-06-24,77.00821685791016,125.50724029541016,-29.14664398610259,-0.8723063794148761
2022-06-27,78.89575958251953,127.9346694946289,-29.31223706660886,-0.8936364084865703
2022-06-28,81.0845947265625,129.98931884765625,-28.861238047720775,-0.8355432674279125
2022-06-29,78.08934783935547,127.42317199707033,-29.68602081518401,-0.9417834578636302
2022-06-30,75.89163970947266,125.51588439941406,-30.270532375353724,-1.017074336764149
2022-07-01,77.584228515625,127.01571655273438,-29.846511606793044,-0.9624562615840148
2022-07-05,75.1561279296875,123.67798614501952,-29.45153755471098,-0.9115796912121247
2022-07-06,73.8002700805664,122.04810333251952,-29.428829651404214,-0.908654688330303
2022-07-07,76.15748596191406,124.42356872558594,-29.080798241384272,-0.8638247952520893
2022-07-08,76.28157043457031,123.77332305908205,-28.406731647539857,-0.7769983409159438
2022-07-11,75.89163970947266,122.68099212646484,-27.872761585123897,-0.7082177075710885
2022-07-12,74.88141632080078,120.43562316894533,-26.983836935260925,-0.5937154073170333
2022-07-13,75.18270874023438,119.62935638427734,-26.00059869239813,-0.46706458204978446
2022-07-14,73.67620849609375,117.85213470458984,-26.003912987647425,-0.46749149610805035
2022-07-15,74.91685485839844,119.3345718383789,-26.01712183940826,-0.4691929270567407
2022-07-18,76.29927062988281,121.0078125,-26.049944178289905,-0.47342076943038364
2022-07-19,78.2222671508789,125.36853790283205,-27.815278284491228,-0.7008132890417446
2022-07-20,79.08184051513672,127.0243682861328,-28.35621730108774,-0.7704915927168816
2022-07-21,77.7614517211914,126.0534210205078,-28.855372422563676,-0.8347877168050116
2022-07-22,77.167724609375,125.00440216064452,-28.561832386847996,-0.7969768525081514
2022-07-25,79.73761749267578,128.7235870361328,-29.1376508743123,-0.8711479775339195
2022-07-26,79.42745208740234,127.71791076660156,-28.59720858400628,-0.8015336571253808
2022-07-27,81.14662170410156,129.39981079101562,-28.300601224472288,-0.763327691136971
2022-07-28,82.09481811523438,130.37940979003906,-28.180956179615265,-0.7479162242007795
2022-07-29,85.89652252197266,141.98777770996094,-34.19768677523177,-1.522930724376065
2022-08-01,83.72538757324219,139.1528778076172,-33.971044480739636,-1.4937369518125445
2022-08-02,83.36205291748047,137.96517944335938,-33.32981593930499,-1.411140363908117
