date,JPM,BAC,zscore,signal,pos_y,pos_x,equity,ret
2020-07-09,79.43175506591797,20.01935386657715,0.05727534139968687,0,0.0,0.0,99174.08365329618,0.0
2020-07-10,83.7740478515625,21.11835479736328,-0.40815699119523696,0,0.0,0.0,99174.08365329618,0.0
2020-07-13,84.97493743896484,21.2678165435791,-0.3700618375294319,0,0.0,0.0,99174.08365329618,0.0
2020-07-14,85.46224212646484,21.223852157592773,-0.23517488818840987,0,0.0,0.0,99174.08365329618,0.0
2020-07-15,86.78495788574219,21.628286361694336,-0.45534676548434155,0,0.0,0.0,99174.08365329618,0.0
2020-07-16,87.02861022949219,21.039222717285156,0.2724899097731062,0,0.0,0.0,99174.08365329618,0.0
2020-07-17,85.41873931884766,20.414995193481445,0.6922781439685258,0,0.0,0.0,99174.08365329618,0.0
2020-07-20,84.67037200927734,20.73150634765625,0.1987039899402483,0,0.0,0.0,99174.08365329618,0.0
2020-07-21,86.5064926147461,21.470029830932617,-0.2966481509187487,0,0.0,0.0,99174.08365329618,0.0
2020-07-22,85.87994384765625,21.37331199645996,-0.2914813557947291,0,0.0,0.0,99174.08365329618,0.0
2020-07-23,86.13229370117188,21.575532913208008,-0.463793392360606,0,0.0,0.0,99174.08365329618,0.0
2020-07-24,85.52314758300781,21.40848731994629,-0.3655213495268787,0,0.0,0.0,99174.08365329618,0.0
2020-07-27,84.322265625,21.223852157592773,-0.36140880663139796,0,0.0,0.0,99174.08365329618,0.0
2020-07-28,84.68777465820312,21.417282104492188,-0.5116797904091988,0,0.0,0.0,99174.08365329618,0.0
2020-07-29,86.74142456054688,22.21734619140625,-1.0663962350407936,0,0.0,0.0,99174.08365329618,0.0
2020-07-30,84.42670440673828,21.83929443359375,-1.0612480590154396,0,0.0,0.0,99174.08365329618,0.0
2020-07-31,84.09600830078125,21.87445831298828,-1.1520151743461835,0,0.0,0.0,99174.08365329618,0.0
2020-08-03,83.62612915039062,21.971172332763672,-1.3576210093232688,0,0.0,0.0,99174.08365329618,0.0
2020-08-04,83.14750671386719,21.988759994506836,-1.4495664417776697,0,0.0,0.0,99174.08365329618,0.0
2020-08-05,84.592041015625,22.32284927368164,-1.55149419833546,0,0.0,0.0,99174.08365329618,0.0
2020-08-06,84.61814880371094,22.3931884765625,-1.601104212306688,0,0.0,0.0,99174.08365329618,0.0
2020-08-07,86.48036193847656,22.95587730407715,-1.906444149769812,0,0.0,0.0,99174.08365329618,0.0
2020-08-10,87.57683563232422,23.351518630981445,-2.1675050051943683,1,321.6462862506966,-2015.601201253718,99159.03643070691,-0.00015172535036345192
2020-08-11,90.34404754638672,23.668025970458984,-1.9682187049622826,1,321.6462862506966,-2015.601201253718,99411.14729247722,0.0025424900326305178
2020-08-12,89.57827758789062,23.500978469848633,-1.8887563278182589,1,321.6462862506966,-2015.601201253718,99501.54137210129,0.0009092952056786174
2020-08-13,89.08226776123047,23.16688346862793,-1.5164327730925102,1,321.6462862506966,-2015.601201253718,100015.40393920551,0.005164367908458312
2020-08-14,89.11708068847656,23.272388458251953,-1.6132337715408542,1,321.6462862506966,-2015.601201253718,99813.94540414328,-0.0020142750729147396
2020-08-17,86.76754760742188,22.771244049072266,-1.404833013403703,1,321.6462862506966,-2015.601201253718,100068.33408734304,0.002548628672774722
2020-08-18,85.55797576904297,22.445945739746097,-1.1984659441251608,1,321.6462862506966,-2015.601201253718,100334.95146061866,0.0026643530714012265
2020-08-19,85.75811004638672,22.419565200805664,-1.095266386201049,1,321.6462862506966,-2015.601201253718,100452.4965536558,0.0011715268839620485
2020-08-20,84.73127746582031,22.067886352539062,-0.8268356725048667,1,321.6462862506966,-2015.601201253718,100831.06397653709,0.003768621347096879
2020-08-21,84.68777465820312,21.962383270263672,-0.6776135831947363,1,321.6462862506966,-2015.601201253718,101029.7235993958,0.0019702224197986062
2020-08-24,87.07211303710938,22.586612701416016,-0.9870523600461848,1,321.6462862506966,-2015.601201253718,100538.4395928474,-0.00486276700603927
2020-08-25,87.45501708984375,22.85916519165039,-1.2460441063185996,1,321.6462862506966,-2015.601201253718,100112.24213267866,-0.004239149343223558
2020-08-26,86.22801208496094,22.472318649291992,-0.9652351937925895,1,321.6462862506966,-2015.601201253718,100497.30888512553,0.003846350298863044
2020-08-27,89.06486511230469,22.90311813354492,-0.9181068045212685,1,321.6462862506966,-2015.601201253718,100541.45216805002,0.0004392484078847847
2020-08-28,89.43035125732422,23.1229248046875,-1.1217151179317246,1,321.6462862506966,-2015.601201253718,100215.96683887305,-0.0032373247268493444
2020-08-31,87.18524169921875,22.630571365356445,-0.9158297722115368,1,321.6462862506966,-2015.601201253718,100486.22387103956,0.002696746244049475
2020-09-01,87.14171600341797,22.60419464111328,-0.8700608073977727,1,321.6462862506966,-2015.601201253718,100525.38894969842,0.0003897557013299302
2020-09-02,88.4557113647461,22.876752853393555,-0.9393177315735263,1,321.6462862506966,-2015.601201253718,100398.66201773658,-0.0012606460247097662
2020-09-03,88.17726135253906,22.717390060424805,-0.7587645847904199,1,321.6462862506966,-2015.601201253718,100630.31144234669,0.002307295933577036
2020-09-04,90.08299255371094,23.496477127075195,-1.4080869762693713,1,321.6462862506966,-2015.601201253718,99672.95397837393,-0.009513609271906587
2020-09-08,86.9502944946289,22.55803108215332,-0.7716853386585152,1,321.6462862506966,-2015.601201253718,100556.86625718177,0.008868125640177471
2020-09-09,87.77696990966797,22.584592819213867,-0.6064492843795111,1,321.6462862506966,-2015.601201253718,100769.22546523722,0.0021118320007340596
2020-09-10,86.87197875976562,22.257020950317383,-0.3320013249956078,0,0.0,0.0,101123.83200972382,0.003518996428219401
2020-09-11,87.95100402832031,22.575740814208984,-0.524901216669552,0,0.0,0.0,101123.83200972382,0.0
2020-09-14,89.1692886352539,22.797069549560547,-0.5469224515781385,0,0.0,0.0,101123.83200972382,0.0
2020-09-15,86.39334869384766,22.380971908569336,-0.5701825596135258,0,0.0,0.0,101123.83200972382,0.0
2020-09-16,86.75884246826172,22.664270401000977,-0.8829132850063488,0,0.0,0.0,101123.83200972382,0.0
2020-09-17,85.76679229736328,22.442943572998047,-0.7719796513495669,0,0.0,0.0,101123.83200972382,0.0
2020-09-18,85.5840835571289,22.31899070739746,-0.6148242873336016,0,0.0,0.0,101123.83200972382,0.0
2020-09-21,82.93865966796875,21.663854598999023,-0.24449427880686136,0,0.0,0.0,101123.83200972382,0.0
2020-09-22,82.03365325927734,21.19463348388672,0.2854864153562173,0,0.0,0.0,101123.83200972382,0.0
2020-09-23,80.70226287841797,20.59261131286621,0.9389934851366147,0,0.0,0.0,101123.83200972382,0.0
2020-09-24,80.63263702392578,20.663440704345703,0.8130031232467618,0,0.0,0.0,101123.83200972382,0.0
2020-09-25,81.33749389648438,20.796236038208008,0.802935263353593,0,0.0,0.0,101123.83200972382,0.0
2020-09-28,83.67835235595703,21.32743453979492,0.5574342196294069,0,0.0,0.0,101123.83200972382,0.0
2020-09-29,82.97346496582031,21.044132232666016,0.8500413223382223,0,0.0,0.0,101123.83200972382,0.0
2020-09-30,83.7740478515625,21.32743453979492,0.6035591445327744,0,0.0,0.0,101123.83200972382,0.0
2020-10-01,84.3831787109375,21.336286544799805,0.7488888799420765,0,0.0,0.0,101123.83200972382,0.0
2020-10-02,85.18379211425781,21.433671951293945,0.7828645937249704,0,0.0,0.0,101123.83200972382,0.0
2020-10-05,86.9842529296875,21.79665756225586,0.6536268326573215,0,0.0,0.0,101123.83200972382,0.0
2020-10-06,86.08838653564453,21.57532501220703,0.7910924030221592,0,0.0,0.0,101123.83200972382,0.0
2020-10-07,87.59025573730469,22.026838302612305,0.4354932276697934,0,0.0,0.0,101123.83200972382,0.0
2020-10-08,89.39071655273438,22.345552444458008,0.38225737469347537,0,0.0,0.0,101123.83200972382,0.0
2020-10-09,88.88129425048828,22.45179748535156,0.06297710807369744,0,0.0,0.0,101123.83200972382,0.0
2020-10-12,89.97039031982422,22.735097885131836,-0.1332628089267914,0,0.0,0.0,101123.83200972382,0.0
2020-10-13,88.51243591308594,22.08881378173828,0.5546298778883731,0,0.0,0.0,101123.83200972382,0.0
2020-10-14,88.0206069946289,20.911331176757812,2.393758226070434,-1,-386.75438747779015,2423.602078784118,101106.88738939306,-0.00016756307582499463
2020-10-15,89.33802032470703,21.38055419921875,1.920057460229396,-1,-386.75438747779015,2423.602078784118,101734.58189651332,0.0062082269895504805
2020-10-16,89.15357971191406,21.46023178100586,1.6817504160034231,-1,-386.75438747779015,2423.602078784118,101999.02186559181,0.002599312486952332
2020-10-19,87.65172576904297,20.99986457824707,2.01166388035101,-1,-386.75438747779015,2423.602078784118,101464.1235577378,-0.0052441513464597245
2020-10-20,88.15235137939453,21.3716983795166,1.4854024184078034,-1,-386.75438747779015,2423.602078784118,102171.68158016962,0.006973479862852239
2020-10-21,87.27409362792969,21.292020797729492,1.3547551144447163,-1,-386.75438747779015,2423.602078784118,102318.2448660333,0.0014344805096377922
2020-10-22,90.3568115234375,22.017982482910156,0.9469298683284111,-1,-386.75438747779015,2423.602078784118,102885.43244391083,0.005543366958846496
2020-10-23,91.17359161376952,22.044544219970703,1.0961592038621353,-1,-386.75438747779015,2423.602078784118,102633.91424152648,-0.002444643487516718
2020-10-26,88.91643524169922,21.725830078125,1.007351800417301,-1,-386.75438747779015,2423.602078784118,102734.44311493298,0.0009794898124018125
2020-10-27,87.23896026611328,21.11495780944824,1.5266643799983068,-1,-386.75438747779015,2423.602078784118,101902.70262138848,-0.008096023770859384
2020-10-28,84.78856658935547,20.77853202819824,1.403561223242542,-1,-386.75438747779015,2423.602078784118,102035.04090412831,0.001298672943263579
2020-10-29,85.34188079833984,20.840505599975582,1.410665778565502,-1,-386.75438747779015,2423.602078784118,101971.24348353906,-0.0006252501103929387
2020-10-30,86.10597229003906,20.982160568237305,1.3539973346132266,-1,-386.75438747779015,2423.602078784118,102019.04302223914,0.00046875508297405943
2020-11-02,88.04694366455078,21.318578720092773,1.2831207953574235,-1,-386.75438747779015,2423.602078784118,102083.70755935556,0.0006338477131404563
2020-11-03,90.82229614257812,21.85862922668457,1.1231022272251816,-1,-386.75438747779015,2423.602078784118,102319.19534210543,0.0023068106398167476
2020-11-04,88.04694366455078,20.964448928833008,1.77639008905606,-1,-386.75438747779015,2423.602078784118,101225.43786109902,-0.01068966069709032
2020-11-05,91.64787292480467,21.78779983520508,1.3702137656687867,-1,-386.75438747779015,2423.602078784118,101828.23763895081,0.005955022676009003
2020-11-06,90.4270477294922,21.522199630737305,1.4539050224887873,-1,-386.75438747779015,2423.602078784118,101656.68793190774,-0.0016846968092616432
2020-11-09,102.67023468017578,24.576568603515625,-0.17815561904844293,0,0.0,0.0,104304.30225652274,0.026044664433573228
2020-11-10,102.33645629882812,24.488033294677734,-0.11664010266034222,0,0.0,0.0,104304.30225652274,0.0
2020-11-11,100.80825805664062,24.20473289489746,-0.04601240820051104,0,0.0,0.0,104304.30225652274,0.0
2020-11-12,99.56991577148438,23.6292724609375,0.5329472827278798,0,0.0,0.0,104304.30225652274,0.0
2020-11-13,100.1935043334961,23.903722763061523,0.27933979510616613,0,0.0,0.0,104304.30225652274,0.0
2020-11-16,103.02152252197266,24.41720962524414,0.18853664486489655,0,0.0,0.0,104304.30225652274,0.0
2020-11-17,101.9763641357422,24.390647888183594,-0.01885124672500755,0,0.0,0.0,104304.30225652274,0.0
2020-11-18,101.22105407714844,23.88601875305176,0.5728873069536271,0,0.0,0.0,104304.30225652274,0.0
2020-11-19,101.49333953857422,23.88601875305176,0.6374628931718276,0,0.0,0.0,104304.30225652274,0.0
2020-11-20,100.62384033203124,23.73551368713379,0.6709541584671591,0,0.0,0.0,104304.30225652274,0.0
2020-11-23,103.52213287353516,24.248998641967773,0.6220674004982549,0,0.0,0.0,104304.30225652274,0.0
2020-11-24,108.3087387084961,25.656660079956055,-0.3808437787117797,0,0.0,0.0,104304.30225652274,0.0
2020-11-25,107.17576599121094,25.700929641723633,-0.7245727471169893,0,0.0,0.0,104304.30225652274,0.0
2020-11-27,106.46436309814452,25.665517807006836,-0.8311606690969908,0,0.0,0.0,104304.30225652274,0.0
2020-11-30,103.53091430664062,24.930694580078125,-0.3945273613287995,0,0.0,0.0,104304.30225652274,0.0
2020-12-01,105.16449737548828,25.399919509887695,-0.7126899552274627,0,0.0,0.0,104304.30225652274,0.0
2020-12-02,107.18453216552734,25.727489471435547,-0.7055136966382699,0,0.0,0.0,104304.30225652274,0.0
2020-12-03,106.48189544677734,25.754213333129883,-0.9090084756190395,0,0.0,0.0,104304.30225652274,0.0
2020-12-04,107.44801330566406,26.092737197875977,-1.1836712916177625,0,0.0,0.0,104304.30225652274,0.0
2020-12-07,107.04400634765624,25.914566040039062,-0.9905208882357147,0,0.0,0.0,104304.30225652274,0.0
2020-12-08,107.1494140625,25.772029876708984,-0.7344039361315963,0,0.0,0.0,104304.30225652274,0.0
2020-12-09,106.3150634765625,25.656219482421875,-0.7598770502259667,0,0.0,0.0,104304.30225652274,0.0
2020-12-10,105.62999725341795,25.93238067626953,-1.349150281154243,0,0.0,0.0,104304.30225652274,0.0
2020-12-11,105.00643157958984,25.451326370239254,-0.7584499688776303,0,0.0,0.0,104304.30225652274,0.0
2020-12-14,103.89978790283205,25.13953399658203,-0.5557644490942081,0,0.0,0.0,104304.30225652274,0.0
2020-12-15,105.67390441894533,25.513687133789062,-0.7143675645274783,0,0.0,0.0,104304.30225652274,0.0
2020-12-16,105.98130798339844,25.58495330810547,-0.7747689922705319,0,0.0,0.0,104304.30225652274,0.0
2020-12-17,105.10301208496094,25.682945251464844,-1.1748389695637549,0,0.0,0.0,104304.30225652274,0.0
2020-12-18,104.5848388671875,25.540414810180664,-1.0937735257917756,0,0.0,0.0,104304.30225652274,0.0
2020-12-21,108.51073455810548,26.49361228942871,-1.6156385210691264,0,0.0,0.0,104304.30225652274,0.0
2020-12-22,106.8595733642578,26.021465301513672,-1.279642513937893,0,0.0,0.0,104304.30225652274,0.0
2020-12-23,109.845703125,26.769771575927734,-1.7033987980997456,0,0.0,0.0,104304.30225652274,0.0
2020-12-24,109.3626708984375,26.689598083496097,-1.6724174084373378,0,0.0,0.0,104304.30225652274,0.0
2020-12-28,110.08283996582033,26.841039657592773,-1.7000795937572417,0,0.0,0.0,104304.30225652274,0.0
2020-12-29,109.79300689697266,26.73413848876953,-1.572536251261247,0,0.0,0.0,104304.30225652274,0.0
2020-12-30,110.10041046142578,26.707414627075195,-1.426512730157009,0,0.0,0.0,104304.30225652274,0.0
2020-12-31,111.6022491455078,27.00139045715332,-1.4874813939031177,0,0.0,0.0,104304.30225652274,0.0
2021-01-04,110.54832458496094,26.751956939697266,-1.3537536701564443,0,0.0,0.0,104304.30225652274,0.0
2021-01-05,111.14986419677734,26.956850051879883,-1.4965614466308685,0,0.0,0.0,104304.30225652274,0.0
2021-01-06,116.3689956665039,28.64054298400879,-2.6527329834460494,1,327.3399491995633,-2051.28062417833,104284.93385411896,-0.0001856913088411627
2021-01-07,120.19043731689452,29.27303123474121,-2.5746939242410867,1,327.3399491995633,-2051.28062417833,104238.43347607905,-0.0004458973729125626
2021-01-08,120.3231430053711,28.979053497314453,-2.0689269859707635,1,327.3399491995633,-2051.28062417833,104884.90418612676,0.006201845984149967
2021-01-11,122.11888122558594,29.460107803344727,-2.252878340940491,1,327.3399491995633,-2051.28062417833,104485.94366677015,-0.0038037935244582544
2021-01-12,124.03846740722656,29.98570442199707,-2.442717679429794,1,327.3399491995633,-2051.28062417833,104036.15474997739,-0.004304779198121111
2021-01-13,124.15350341796876,29.807538986206055,-2.1161866905114834,1,327.3399491995633,-2051.28062417833,104439.27793822627,0.0038748374468249303
2021-01-14,124.87881469726562,30.279691696166992,-2.4721612688917878,1,327.3399491995633,-2051.28062417833,103708.18358994898,-0.007000185779814649
2021-01-15,122.64076232910156,29.40665626525879,-1.7944652568462036,1,327.3399491995633,-2051.28062417833,104766.42030509136,0.010203984666499855
2021-01-19,122.11002349853516,29.19286346435547,-1.6013287334979218,1,327.3399491995633,-2051.28062417833,105031.23731333733,0.0025276897642851903
2021-01-20,120.27893829345705,28.809795379638672,-1.459763865011939,1,327.3399491995633,-2051.28062417833,105217.63011524767,0.0017746415892851974
2021-01-21,119.27047729492188,28.302021026611328,-1.0386960568324946,1,327.3399491995633,-2051.28062417833,105929.10823503709,0.006761966782659057
2021-01-22,118.35047912597656,28.106033325195312,-0.9682116692377154,1,327.3399491995633,-2051.28062417833,106029.98185564276,0.0009522748023316208
2021-01-25,116.8731918334961,27.758607864379883,-0.8295186512900525,1,327.3399491995633,-2051.28062417833,106259.07382448597,0.002160633858780736
2021-01-26,116.39554595947266,27.562623977661133,-0.6885009080588902,1,327.3399491995633,-2051.28062417833,106504.73919782511,0.0023119472483350556
2021-01-27,113.1048355102539,26.573789596557617,-0.15811350275867603,0,0.0,0.0,107437.62820686228,0.008759131434558975
2021-01-28,115.0951690673828,27.01030158996582,-0.29527349115003293,0,0.0,0.0,107437.62820686228,0.0
2021-01-29,113.82134246826172,26.41343688964844,0.15566400685359602,0,0.0,0.0,107437.62820686228,0.0
2021-02-01,114.66171264648438,26.689598083496097,-0.0042171174179445785,0,0.0,0.0,107437.62820686228,0.0
2021-02-02,118.19125366210938,27.642797470092773,-0.4408520582560944,0,0.0,0.0,107437.62820686228,0.0
2021-02-03,119.5447006225586,28.13275909423828,-0.7408160479683338,0,0.0,0.0,107437.62820686228,0.0
2021-02-04,122.29579162597656,28.952333450317383,-1.1536745733833704,0,0.0,0.0,107437.62820686228,0.0
2021-02-05,122.05694580078124,28.836523056030273,-1.0419135835396216,0,0.0,0.0,107437.62820686228,0.0
2021-02-08,123.96768951416016,29.47792625427246,-1.3914121737829788,0,0.0,0.0,107437.62820686228,0.0
2021-02-09,123.47232818603516,29.353212356567383,-1.3079177767284016,0,0.0,0.0,107437.62820686228,0.0
2021-02-10,123.54307556152344,29.379932403564453,-1.2939390924100471,0,0.0,0.0,107437.62820686228,0.0
2021-02-11,123.19808197021484,29.29085350036621,-1.226956041473158,0,0.0,0.0,107437.62820686228,0.0
2021-02-12,124.94960021972656,29.72736358642578,-1.3672320290163964,0,0.0,0.0,107437.62820686228,0.0
2021-02-16,127.95721435546876,30.529117584228516,-1.6729049300426215,0,0.0,0.0,107437.62820686228,0.0
2021-02-17,128.35531616210938,30.653837203979492,-1.6889808671146858,0,0.0,0.0,107437.62820686228,0.0
2021-02-18,128.7887420654297,30.457857131958008,-1.370298730377174,0,0.0,0.0,107437.62820686228,0.0
2021-02-19,130.93832397460938,30.76964950561523,-1.306290320906381,0,0.0,0.0,107437.62820686228,0.0
2021-02-22,132.1679229736328,31.313058853149418,-1.626241623721558,0,0.0,0.0,107437.62820686228,0.0
2021-02-23,133.2294464111328,31.642667770385746,-1.7391942033369125,0,0.0,0.0,107437.62820686228,0.0
2021-02-24,135.57363891601562,32.40878677368164,-2.0848487479964204,1,231.4889466546572,-1450.6289016824437,107421.94882253642,-0.00014593941236007435
2021-02-25,133.733642578125,32.00791549682617,-1.9237587111070713,1,231.4889466546572,-1450.6289016824437,107577.5254684906,0.0014482761452334625
2021-02-26,130.18646240234375,30.92109489440918,-1.3684197731019865,1,231.4889466546572,-1450.6289016824437,108332.96584281474,0.007022288075825056
2021-03-01,133.1321258544922,31.883197784423828,-1.8262376000298135,1,231.4889466546572,-1450.6289016824437,107619.20011390423,-0.006588629078485231
2021-03-02,132.69863891601562,31.651582717895508,-1.6236555167019628,1,231.4889466546572,-1450.6289016824437,107854.84018869884,0.002189572813635632
2021-03-03,135.2640380859375,32.444427490234375,-1.955583244063478,1,231.4889466546572,-1450.6289016824437,107298.57819899017,-0.005157506039927817
2021-03-04,133.1852264404297,32.67719268798828,-2.4199102302354674,1,231.4889466546572,-1450.6289016824437,106479.70035771048,-0.007631767867054551
2021-03-05,133.49485778808594,33.06216812133789,-2.625063259169022,1,231.4889466546572,-1450.6289016824437,105992.92010217602,-0.004571577999366583
2021-03-08,135.2640380859375,33.24121856689453,-2.4256932942144505,1,231.4889466546572,-1450.6289016824437,106142.73003458427,0.0014133956519344348
2021-03-09,134.30865478515625,32.516048431396484,-1.8480833463853978,1,231.4889466546572,-1450.6289016824437,106973.52211782543,0.007827121866664566
2021-03-10,137.2278289794922,33.456085205078125,-2.2170557370575206,1,231.4889466546572,-1450.6289016824437,106285.6341646268,-0.006430450634699714
2021-03-11,136.51132202148438,33.33969497680664,-2.1512545094792945,1,231.4889466546572,-1450.6289016824437,106288.60975265087,2.799614498671943e-05
2021-03-12,138.130126953125,33.96638107299805,-2.4003411683112614,1,231.4889466546572,-1450.6289016824437,105754.2562376979,-0.005027382672484704
2021-03-15,137.44017028808594,33.7962760925293,-2.2729312167652074,1,231.4889466546572,-1450.6289016824437,105841.29809705875,0.0008230577421415308
2021-03-16,135.7947998046875,33.69780731201172,-2.3360285344486162,1,231.4889466546572,-1450.6289016824437,105603.2546759324,-0.0022490599171228753
2021-03-17,137.19244384765625,33.97533416748047,-2.320490989105904,1,231.4889466546572,-1450.6289016824437,105524.2053457014,-0.0007485501320351196
2021-03-18,139.45703125,34.86164855957031,-2.667108830071939,1,231.4889466546572,-1450.6289016824437,104762.71902493473,-0.007216224166502916
2021-03-19,137.23667907714844,34.494590759277344,-2.5646254932805084,1,231.4889466546572,-1450.6289016824437,104781.19669293189,0.00017637636908562904
2021-03-22,133.5478973388672,33.71570587158203,-2.3101484962106733,1,231.4889466546572,-1450.6289016824437,105057.15742307273,0.0026336856120241503
2021-03-23,132.21212768554688,33.03530502319336,-1.871425598432147,1,231.4889466546572,-1450.6289016824437,105734.95064845422,0.006451661571728717
2021-03-24,133.23828125,33.03530502319336,-1.6929712142479179,1,231.4889466546572,-1450.6289016824437,105972.49385619542,0.0022465911818598805
2021-03-25,134.94554138183594,33.71570587158203,-1.96121547364329,1,231.4889466546572,-1450.6289016824437,105380.69657037774,-0.005584442380121235
2021-03-26,137.19244384765625,34.62887954711914,-2.3108001873901634,1,231.4889466546572,-1450.6289016824437,104576.15352943653,-0.00763463392371766
2021-03-29,135.06056213378906,34.29763412475586,-2.235296591603261,1,231.4889466546572,-1450.6289016824437,104563.16066033125,-0.0001242431344696815
2021-03-30,136.65283203125,34.90641403198242,-2.4034064541086417,1,231.4889466546572,-1450.6289016824437,104048.63981349801,-0.004920670373618874
2021-03-31,134.6624755859375,34.63782501220703,-2.352208540552675,1,231.4889466546572,-1450.6289016824437,103977.51729126605,-0.0006835507158906573
2021-04-01,135.97171020507812,35.35404586791992,-2.6077956310481007,1,231.4889466546572,-1450.6289016824437,103241.61996088986,-0.007077465874807953
2021-04-05,136.69244384765625,35.63157653808594,-2.6095576081046197,1,231.4889466546572,-1450.6289016824437,103005.86782138274,-0.0022834990345601547
2021-04-06,135.73146057128906,35.5330924987793,-2.540957538573815,1,231.4889466546572,-1450.6289016824437,102926.27460875639,-0.0007727056167748936
2021-04-07,137.8581085205078,35.85539627075195,-2.4231471038362615,1,231.4889466546572,-1450.6289016824437,102951.02693568153,0.0002404859888227584
2021-04-08,138.02716064453125,35.542049407958984,-2.119768985616928,1,231.4889466546572,-1450.6289016824437,103444.71064922043,0.00479532577996844
2021-04-09,139.05934143066406,35.80168533325195,-2.103357967868385,1,231.4889466546572,-1450.6289016824437,103307.01371501447,-0.001331116239213892
2021-04-12,138.7657012939453,35.86434555053711,-2.098410855046752,1,231.4889466546572,-1450.6289016824437,103148.14254689036,-0.001537854618103407
2021-04-13,137.1106414794922,35.20185470581055,-1.7958884710716476,1,231.4889466546572,-1450.6289016824437,103726.0428602525,0.00560262452714011
2021-04-14,134.5480194091797,35.70320129394531,-2.265129704885007,1,231.4889466546572,-1450.6289016824437,102405.55632601373,-0.012730520685319435
2021-04-15,135.4022216796875,34.682594299316406,-1.5286450671947869,1,231.4889466546572,-1450.6289016824437,104083.81671351157,0.016388372347248437
2021-04-16,136.40769958496094,35.04966354370117,-1.6073407505437636,1,231.4889466546572,-1450.6289016824437,103784.09247986456,-0.002879642994568443
2021-04-19,135.82933044433594,35.06755828857422,-1.6273796694259481,1,231.4889466546572,-1450.6289016824437,103624.24778262264,-0.0015401656787905615
2021-04-20,132.82177734375,34.09172058105469,-1.3061677845093047,1,231.4889466546572,-1450.6289016824437,104343.6108652394,0.006942034301911759
2021-04-21,133.9518280029297,34.66468811035156,-1.4978751919209077,1,231.4889466546572,-1450.6289016824437,103774.0418442757,-0.005458590288765275
2021-04-22,131.1311492919922,34.34239959716797,-1.5313607920400047,1,231.4889466546572,-1450.6289016824437,103588.60693253395,-0.0017869103722492063
2021-04-23,133.64039611816406,35.07651138305664,-1.6777375193608086,1,231.4889466546572,-1450.6289016824437,103104.54606354519,-0.0046729160988140395
2021-04-26,133.96966552734375,35.28242874145508,-1.7185752157843968,1,231.4889466546572,-1450.6289016824437,102882.05862079092,-0.002157881987251531
2021-04-27,134.5835723876953,35.70320129394531,-1.846992498299981,1,231.4889466546572,-1450.6289016824437,102413.78644756076,-0.004551543578226291
2021-04-28,135.45558166503906,35.83748245239258,-1.792851514490585,1,231.4889466546572,-1450.6289016824437,102420.85482725114,6.90178533140351e-05
2021-04-29,138.08944702148438,36.80437088012695,-2.0277765067774434,1,231.4889466546572,-1450.6289016824437,101627.96924627108,-0.0077414466254688286
2021-04-30,136.8614959716797,36.28511428833008,-1.7980881668406825,1,231.4889466546572,-1450.6289016824437,102096.96077065796,0.004614787915818486
2021-05-03,136.4611053466797,36.311981201171875,-1.7929764084722466,1,231.4889466546572,-1450.6289016824437,101965.30084635905,-0.0012895577234141031
2021-05-04,138.34750366210938,36.70589828491211,-1.790208415137229,1,231.4889466546572,-1450.6289016824437,101830.55369882891,-0.0013215000241423303
2021-05-05,140.16270446777344,37.05504608154297,-1.7689819177649542,1,231.4889466546572,-1450.6289016824437,101744.26873654731,-0.0008473386341076861
2021-05-06,142.98338317871094,37.61009979248047,-1.7712934881262916,1,231.4889466546572,-1450.6289016824437,101592.04772512142,-0.0014961138677997976
2021-05-07,143.4727783203125,37.76231002807617,-1.7578396784051897,1,231.4889466546572,-1450.6289016824437,101484.53672406166,-0.001058261974900332
2021-05-10,143.45501708984375,37.64592361450195,-1.6542299985146054,1,231.4889466546572,-1450.6289016824437,101649.25869082307,0.0016231237987447411
2021-05-11,141.0703125,37.21620178222656,-1.5877879968525892,1,231.4889466546572,-1450.6289016824437,101720.59284682025,0.0007017675968905568
2021-05-12,140.1004180908203,36.86704635620117,-1.4540597781157147,1,231.4889466546572,-1450.6289016824437,102002.56796384469,0.002772055383604144
2021-05-13,143.7041473388672,37.45791244506836,-1.428002945304535,1,231.4889466546572,-1450.6289016824437,101979.66402596881,-0.0002245427574332215
2021-05-14,145.9375457763672,37.923465728759766,-1.4476959907312,1,231.4889466546572,-1450.6289016824437,101821.32602912991,-0.0015526428563108485
2021-05-17,146.5248260498047,38.263648986816406,-1.5295088154061105,1,231.4889466546572,-1450.6289016824437,101463.79525501358,-0.0035113545271846514
2021-05-18,144.4604949951172,37.7443962097168,-1.4001080416013434,1,231.4889466546572,-1450.6289016824437,101739.16851935702,0.002714005164613953
2021-05-19,143.3571014404297,37.574310302734375,-1.3694772351378073,1,231.4889466546572,-1450.6289016824437,101730.47664007446,-8.543296951468715e-05
2021-05-20,143.1079559326172,37.48477935791016,-1.3133662160326496,1,231.4889466546572,-1450.6289016824437,101802.67838506414,0.0007097356404328625
2021-05-21,144.736328125,37.959266662597656,-1.383086074830558,1,231.4889466546572,-1450.6289016824437,101491.32355097949,-0.00305841495551773
2021-05-24,145.51939392089844,38.16517639160156,-1.3877062960688913,1,231.4889466546572,-1450.6289016824437,101373.89602320263,-0.0011570203606406926
