date,JPM,BAC,spread,zscore_full
2019-01-30,86.50492858886719,24.659358978271484,-68.02330849455728,-0.352061661390625
2019-01-31,85.75098419189453,24.1503963470459,-65.5878310491401,-0.2667120092521208
2019-02-01,86.06580352783203,24.074050903320312,-64.79459186300855,-0.23891348098968324
2019-02-04,86.37236022949219,24.49818992614746,-67.14590860945859,-0.32131377862108856
2019-02-05,85.99125671386719,24.41336441040039,-66.99545177837558,-0.3160411212130063
2019-02-06,85.94982147216797,24.370946884155273,-66.77107696564988,-0.3081780583664111
2019-02-07,84.82306671142578,23.955291748046875,-65.29312267965253,-0.25638415470130105
2019-02-08,83.97797393798828,23.997703552246097,-66.40398965022987,-0.2953137328377514
2019-02-11,83.58028411865234,24.09950065612793,-67.43959252387182,-0.3316057318399575
2019-02-12,85.00532531738281,24.337017059326172,-67.5029513722375,-0.33382609962783527
2019-02-13,85.41128540039062,24.34550094604492,-67.15015569060034,-0.32146261469375886
2019-02-14,84.85618591308594,24.082534790039062,-66.0573738791253,-0.2831668186689659
2019-02-15,87.4494400024414,24.693288803100582,-67.29141882918057,-0.32641308539530567
2019-02-19,87.14287567138672,24.710254669189453,-67.70430001054822,-0.34088222583861927
2019-02-20,87.5654296875,24.94777488708496,-68.77016994638782,-0.3782349134687102
2019-02-21,87.3831558227539,24.84597969055176,-68.31454270925627,-0.3622677665476084
2019-02-22,86.99374389648438,24.66784286499023,-67.58765758831075,-0.3367945714112321
2019-02-25,87.90509796142578,24.829011917114254,-67.68627176784304,-0.3402504383234232
2019-02-26,87.2340087890625,24.84597969055176,-68.46368974294768,-0.3674945229961252
2019-02-27,87.12630462646484,25.049560546875,-69.84713634715885,-0.4159764691721419
2019-02-28,86.4635238647461,24.793785095214844,-68.90709646503655,-0.3830334102715426
2019-03-01,86.5215072631836,24.98988151550293,-70.07795417930555,-0.4240653232562371
2019-03-04,86.3226547241211,24.75115394592285,-68.78081687925967,-0.3786080279964856
2019-03-05,86.2563705444336,24.793785095214844,-69.11424978534905,-0.39029295761872795
2019-03-06,85.9332504272461,24.58915901184082,-68.1550775301786,-0.3566794177053336
2019-03-07,85.31188201904297,24.34190559387207,-67.22702874447864,-0.32415657863076164
2019-03-08,85.34502410888672,24.427162170410156,-67.72814825015357,-0.3417179711904236
2019-03-11,86.45523071289062,24.674419403076172,-68.16738274490945,-0.35711064559403505
2019-03-12,86.19837951660156,24.674419403076172,-68.42423394119851,-0.3661118212345161
2019-03-13,86.48835754394531,24.97283172607422,-70.00426114138278,-0.4214828008175371
2019-03-14,87.27546691894531,25.117773056030273,-70.12542875032108,-0.4257290373379357
2019-03-15,88.2779541015625,24.981351852416992,-68.2680560812752,-0.36063867425823326
2019-03-18,88.80819702148438,25.424715042114254,-70.51615513496145,-0.43942177798439197
2019-03-19,88.48506927490234,25.279769897460938,-69.93098199274849,-0.4189147828477086
2019-03-20,86.59605407714844,24.418638229370117,-66.42370287952551,-0.29600456956304105
2019-03-21,85.22903442382812,24.026447296142575,-65.33305225986115,-0.2577834597070834
2019-03-22,82.65235900878906,23.028888702392575,-61.65851202020954,-0.1290116939026665
2019-03-25,81.9646987915039,22.883949279785156,-61.4379072059848,-0.12128074809177812
2019-03-26,82.784912109375,23.19941139221191,-62.59454187280275,-0.16181422404328177
2019-03-27,82.50320434570312,23.045944213867188,-61.914545297741654,-0.13798420613609583
2019-03-28,83.43942260742188,23.301721572875977,-62.5811596322923,-0.16134525251798595
2019-03-29,83.87026977539062,23.523401260375977,-63.53947149869927,-0.19492864069180893
2019-04-01,86.69549560546875,24.333375930786133,-65.78996389840145,-0.27379561760278875
2019-04-02,87.10974884033203,24.6147403717041,-67.13888508633352,-0.32106764402573873
2019-04-03,87.28372192382812,24.58915901184082,-66.80460603359657,-0.30935306176919886
2019-04-04,88.12692260742188,24.85346412658691,-67.61767725349529,-0.3378465901789017
2019-04-05,87.91822814941406,24.793785095214844,-67.45239218036858,-0.3320542871043661
2019-04-08,88.20206451416016,24.87051773071289,-67.64940200877479,-0.33895836267031987
2019-04-09,87.55087280273438,24.631790161132812,-66.80460388109219,-0.30935298633614555
2019-04-10,87.94325256347656,24.785255432128903,-67.37391650665461,-0.3293041604442218
2019-04-11,88.68628692626953,24.785255432128903,-66.63088214386164,-0.3032650261009054
2019-04-12,92.8438720703125,25.72312355041504,-68.35046140880462,-0.363526512966093
2019-04-15,91.78358459472656,25.441761016845703,-67.64758641402358,-0.3388947363859823
2019-04-16,92.7519989013672,25.47587013244629,-66.89291738384684,-0.3124478730300975
2019-04-17,95.42353057861328,25.603755950927734,-65.02278407609293,-0.24691032203787922
2019-04-18,94.72225189208984,25.603755950927734,-65.72406276261637,-0.2714861570798129
2019-04-22,94.83914184570312,25.620813369750977,-65.71406337587757,-0.27113573536625496
2019-04-23,94.9560089111328,25.637866973876953,-65.70406297246568,-0.2707852780240792
2019-04-24,94.7974090576172,25.595233917236328,-65.59550214715104,-0.26698083766931074
2019-04-25,94.84748077392578,25.646390914916992,-65.86600651203904,-0.27646047932584966
2019-04-26,95.56544494628906,25.87659072875977,-66.59059287156109,-0.3018531159301763
2019-04-29,96.94296264648438,26.23468780517578,-67.45709578731342,-0.3322191218135908
2019-04-30,96.88452911376952,26.072694778442383,-66.50039762650057,-0.2986922848557816
2019-05-01,96.1415023803711,25.79986000061035,-65.53370119675509,-0.2648150653571719
2019-05-02,96.35022735595705,26.00448226928711,-66.60724468867032,-0.3024366675456599
2019-05-03,96.94296264648438,26.18353271484375,-67.13653165854521,-0.3209851697480799
2019-05-06,96.08306121826172,25.978906631469727,-66.71414071440992,-0.3061827661305724
2019-05-07,94.51354217529295,25.509971618652344,-65.34507157667154,-0.25820466849743373
2019-05-08,94.01264190673828,25.407657623291016,-65.20481968283306,-0.25328963618070854
2019-05-09,93.9374771118164,25.330921173095703,-64.7991143797459,-0.23907196951563942
2019-05-10,93.92913818359376,25.2200927734375,-64.11294550535088,-0.21502564757244746
2019-05-13,91.3744888305664,24.086124420166016,-59.56156543182908,-0.05552562561323558
2019-05-14,92.10082244873048,24.401588439941406,-60.812091750782415,-0.09934947071331979
2019-05-15,91.7501983642578,24.12022399902344,-59.39954141245978,-0.04984760395170338
2019-05-16,92.92733001708984,24.37600898742676,-59.825290165610596,-0.06476767970448848
2019-05-17,92.4765167236328,24.21401023864746,-59.26093590825484,-0.0449902682409439
2019-05-20,92.96070861816406,24.21401023864746,-58.77674401372357,-0.02802209231129657
2019-05-21,93.2779541015625,24.461267471313477,-60.00893962908495,-0.07120355035993363
2019-05-22,92.51823425292967,24.29074478149414,-59.70007652453863,-0.060379652737292636
2019-05-23,90.69828033447266,23.668344497680664,-57.6197498759839,0.01252398105439406
2019-05-24,91.5915756225586,24.026447296142575,-58.97051106113068,-0.03481252682064544
2019-05-28,90.59807586669922,23.78770446777344,-58.467925358454806,-0.017199752383383598
2019-05-29,90.3476333618164,23.659818649291992,-57.91696949384544,0.0021081215107321373
2019-05-30,89.37920379638672,23.15678024291992,-55.73310145938916,0.07864029281372484
2019-05-31,88.46085357666016,22.679323196411133,-53.659460048470606,0.1513096469951509
2019-06-03,88.87830352783203,22.74752426147461,-53.66939307837126,0.15096155071189557
2019-06-04,91.61660766601562,23.804758071899418,-57.55626022115618,0.014748932865849405
2019-06-05,91.9421844482422,23.796232223510746,-57.177256084134896,0.028030875309902538
2019-06-06,92.14257049560548,23.89910125732422,-57.62150035581915,0.012462636678039705
2019-06-07,91.13240814208984,23.599077224731445,-56.75155767983776,0.04294918662132318
2019-06-10,92.11752319335938,24.061973571777344,-58.66718942106954,-0.02418282605539586
2019-06-11,92.40137481689452,24.207700729370117,-59.296539181959375,-0.046237960775067845
2019-06-12,91.22421264648438,23.95911026000977,-58.9159055061821,-0.0328989122526021
2019-06-13,91.44965362548828,23.950536727905273,-58.63673836167433,-0.023115689370751074
2019-06-14,91.68338775634766,24.0362548828125,-58.9401583139981,-0.03374883542243989
2019-06-17,91.1824951171875,23.941965103149418,-58.85018265689965,-0.030595699658963107
2019-06-18,92.42642974853516,24.5334415435791,-61.31274387147056,-0.11689448408371383
2019-06-19,91.7585220336914,24.276275634765625,-60.369117622194665,-0.08382574338319651
2019-06-20,91.99229431152344,24.233417510986328,-59.86677427898525,-0.0662214622687504
2019-06-21,91.36614227294922,24.104833602905273,-59.687153359285475,-0.05992676919244161
2019-06-24,90.71495819091795,23.984819412231445,-59.58626674368982,-0.056391266302557426
2019-06-25,89.96360778808594,23.796236038208008,-59.155856649147864,-0.041307837008157176
2019-06-26,90.56471252441406,23.924814224243164,-59.36048901380863,-0.04847903917754716
2019-06-27,90.86524200439452,24.181982040405273,-60.67150545037619,-0.0944227193456612
2019-06-28,93.33639526367188,24.85917854309082,-62.44401407262896,-0.1565390795716373
2019-07-01,94.90591430664062,25.219209671020508,-63.130635407970686,-0.18060125770125382
2019-07-02,95.00609588623048,24.98775863647461,-61.58006250348761,-0.12626248389653413
2019-07-03,94.8547821044922,24.902036666870117,-61.19419829718602,-0.112740134986052
2019-07-05,95.41807556152344,25.08205795288086,-61.75901088659512,-0.13253360838496378
2019-07-08,94.89680480957033,25.03062438964844,-61.95797245523865,-0.13950608136130346
2019-07-09,95.30036926269533,25.159210205078125,-62.360192912816004,-0.15360162398347588
2019-07-10,95.02293395996094,24.87632179260254,-60.86490380249086,-0.1012002331790195
2019-07-11,95.93094635009766,25.167774200439453,-61.783282228775704,-0.13338418107901415
2019-07-12,96.93986511230467,25.24492454528809,-61.25782724153309,-0.11496996810406418
2019-07-15,95.7627944946289,25.04776382446289,-61.199387291474295,-0.11292197976490073
2019-07-16,96.7885284423828,24.850603103637695,-58.93814277598584,-0.03367820226238254
2019-07-17,95.83846282958984,25.022050857543945,-60.96258826971527,-0.10462351895513165
2019-07-18,96.41015625,25.270641326904297,-61.94869069549256,-0.1391808083980689
2019-07-19,95.4601058959961,25.202072143554688,-62.469051249749356,-0.15741649043075934
2019-07-22,96.0738754272461,25.347787857055664,-62.76841138835414,-0.16790736306935858
2019-07-23,97.8310775756836,25.93069839477539,-64.66402673004484,-0.23433791462554415
2019-07-24,98.2262191772461,26.29072380065918,-66.52498964950775,-0.2995540955914933
2019-07-25,97.28458404541016,26.007841110229492,-65.69393622556922,-0.2704303930603387
2019-07-26,97.71337890625,26.376445770263672,-67.57500790854371,-0.33635127197940545
2019-07-29,97.40225219726562,26.16214370727539,-66.54320757607093,-0.3001925304486004
2019-07-30,97.18367767333984,26.47931671142578,-68.7493514129298,-0.3775053421101169
2019-07-31,97.52839660644533,26.299297332763672,-67.27653838581234,-0.3258916103689059
2019-08-01,94.95568084716795,25.279212951660156,-63.45688031140007,-0.19203428865461097
2019-08-02,94.94725799560548,25.184917449951172,-62.87439900941884,-0.171621627229711
2019-08-05,92.122314453125,24.070545196533203,-58.716112374379406,-0.025897297710406567
2019-08-06,92.8453598022461,24.361995697021484,-59.81944588925151,-0.06456287101074025
2019-08-07,90.8275146484375,23.907670974731445,-58.99025846363426,-0.03550456112278661
2019-08-08,92.36612701416016,24.32770538330078,-60.083797920178796,-0.07382690830421067
2019-08-09,92.26522064208984,24.28484344482422,-59.91610932201499,-0.06795037532797417
2019-08-12,90.5332489013672,23.693368911743164,-57.9415971692474,0.0012450613610713607
2019-08-13,91.9289093017578,23.76194953918457,-56.97569828317408,0.03509433148363055
2019-08-14,88.11185455322266,22.64756965637207,-53.809475044475846,0.14605247339713667
2019-08-15,88.44816589355469,22.50184440612793,-52.55997427214723,0.1898403789126289
2019-08-16,90.56688690185548,23.170473098754883,-54.6312248371578,0.1172548103014396
2019-08-19,91.38243103027344,23.37619972229004,-55.10486963226481,0.1006562503042348
2019-08-20,90.22216033935548,22.904735565185547,-53.31070322246269,0.1635315929781512
2019-08-21,90.47439575195312,23.084753036499023,-54.186549951448654,0.1328381395091974
2019-08-22,91.40763854980467,23.307621002197266,-54.64991255084463,0.11659991207381025
2019-08-23,89.13758850097656,22.690431594848633,-53.05233606695609,0.17258589437929855
2019-08-26,89.85225677490234,22.9561710357666,-54.00292792265378,0.13927304873494234
2019-08-27,88.90217590332031,22.690431594848633,-53.28774866461234,0.16433601986011948
2019-08-28,89.79338073730469,23.01616859436035,-54.43777954692305,0.12403396904932103
2019-08-29,91.82804107666016,23.427631378173828,-54.98155681675931,0.10497766413108763
2019-08-30,92.36612701416016,23.58193588256836,-55.41042233404485,0.0899483634970795
2019-09-03,91.27310943603516,23.187612533569336,-54.03240682427236,0.13823998065898668
2019-09-04,92.37451171875,23.564790725708008,-55.29459725087568,0.0940073748322096
2019-09-05,94.4764404296875,24.26370620727539,-57.57243272326858,0.014182178518729644
2019-09-06,94.67820739746094,23.927186965942383,-55.26186296164872,0.09515452575482639
2019-09-09,97.02392578125,24.70376205444336,-57.78256383452808,0.006818276511251361
2019-09-10,98.25984954833984,25.325035095214844,-60.439856749285894,-0.08630474802402319
2019-09-11,98.52890014648438,25.41994285583496,-60.76554703419046,-0.09771834274804808
2019-09-12,99.13424682617188,25.601144790649418,-61.295704954101694,-0.11629736680267073
2019-09-13,101.08483123779295,26.032573699951172,-62.04867617180453,-0.14268473147409133
2019-09-16,100.1852035522461,25.998058319091797,-62.73201271364559,-0.16663179624753355
2019-09-17,99.68914794921876,25.834115982055664,-62.20072124135548,-0.14801304762005568
2019-09-18,100.6896514892578,25.88588523864746,-61.52463051201839,-0.12431990742219849
2019-09-19,100.3701629638672,25.730573654174805,-60.87085670044637,-0.10140884844280475
2019-09-20,99.96661376953124,25.53211784362793,-60.03077962818746,-0.07196891828793973
2019-09-23,99.94978332519533,25.47171401977539,-59.66908861860985,-0.059293702630672275
2019-09-24,98.64659118652344,24.971254348754883,-57.836142840546216,0.004940636652922989
2019-09-25,99.2099151611328,25.238740921020508,-58.949027419943334,-0.034059647213626844
2019-09-26,98.39437866210938,25.135196685791016,-59.115702440277744,-0.03990066004357043
2019-09-27,98.97450256347656,25.325035095214844,-59.725203734149176,-0.06126021872385383
2019-09-30,98.94929504394533,25.169715881347656,-58.7771011070043,-0.02803460640267046
2019-10-01,97.15005493164062,24.539825439453125,-56.62912346610511,0.047239810446066774
2019-10-02,95.21630859375,24.022104263305664,-55.318562410550584,0.09316753209601618
2019-10-03,95.08070373535156,23.99621963500977,-55.291960863598064,0.09409976523289697
2019-10-04,97.14012145996094,24.479421615600582,-56.26053548387128,0.06015672582349586
2019-10-07,96.9282455444336,24.42764663696289,-56.14796273141158,0.06410176143891023
2019-10-08,94.76715087890624,23.840904235839844,-54.63222747822401,0.11721967342658098
2019-10-09,95.4535903930664,24.065244674682617,-55.3516206360097,0.09200902904826226
2019-10-10,96.79264068603516,24.54845428466797,-57.04061049763703,0.032819527036404894
2019-10-11,98.42831420898438,24.945369720458984,-57.89221341273429,0.0029756815512182863
2019-10-14,98.6910400390625,25.143827438354492,-58.873125801679436,-0.03139972657762866
2019-10-15,101.66575622558594,25.652912139892575,-59.08859641296121,-0.038950747735133205
2019-10-16,101.42845916748048,26.032573699951172,-61.705048242117,-0.13064252417749236
2019-10-17,101.9962921142578,26.110231399536133,-61.62385841624938,-0.1277972818994221
2019-10-18,102.17424011230467,26.187889099121097,-61.93255353911219,-0.1386152927181103
2019-10-21,104.70826721191406,26.766010284423828,-63.02133138200472,-0.17677077238467334
2019-10-22,105.75914764404295,26.92132568359375,-62.94373719169518,-0.17405153671145868
2019-10-23,106.03884887695312,27.11115264892578,-63.85358943945343,-0.20593669047862942
2019-10-24,105.96256256103516,27.059385299682617,-63.60547489709782,-0.1972416849385851
2019-10-25,106.81005859375,27.370014190673828,-64.70453939559332,-0.2357576534608483
2019-10-28,107.21685791015624,27.47355079650879,-64.94655374816266,-0.24423888199498503
2019-10-29,107.14906311035156,27.672014236450195,-66.25802262427567,-0.29019841759953147
2019-10-30,106.55581665039062,27.283727645874023,-64.41806543211658,-0.2257183680733008
2019-10-31,105.8693389892578,26.981725692749023,-63.21204339553712,-0.18345414530781545
2019-11-01,108.31014251708984,27.43903923034668,-63.63700190237998,-0.19834652741572
2019-11-04,109.1746063232422,27.956762313842773,-66.01685744210114,-0.2817469476648595
2019-11-05,109.4118881225586,28.31916046142578,-68.05054898469706,-0.3530162858573336
2019-11-06,109.58136749267578,28.293277740478516,-67.71887516165725,-0.3413930021052451
2019-11-07,110.17462158203124,28.672935485839844,-69.5047519384954,-0.4039778402248444
2019-11-08,110.49667358398438,28.69882583618164,-69.34494219917835,-0.3983774165031132
2019-11-11,110.10681915283205,28.629791259765625,-69.30219043806234,-0.3968792100851372
2019-11-12,109.46273040771484,28.55213928222656,-69.45967191955495,-0.40239804159348985
2019-11-13,108.8864288330078,28.293277740478516,-68.41381382132523,-0.36574665521415367
2019-11-14,108.98812866210938,28.215621948242188,-67.82548282374236,-0.34512899518183254
2019-11-15,109.77631378173828,28.414081573486328,-68.28094787556506,-0.36109045842899246
2019-11-18,110.7000732421875,28.439964294433594,-67.51938286803846,-0.3344019302327813
2019-11-19,110.66617584228516,28.42270851135254,-67.44514664851627,-0.3318003723640279
2019-11-20,109.8610610961914,28.206987380981445,-66.89844174644878,-0.3126414705636121
2019-11-21,110.11528778076172,28.336421966552734,-67.45531880320357,-0.33215684861294303
2019-11-22,110.8441390991211,28.629791259765625,-68.56487049177329,-0.3710403335851861
2019-11-25,111.43739318847656,28.880029678344727,-69.53973914671323,-0.4052039431626105
2019-11-26,111.58995056152344,28.776477813720703,-68.73827248526385,-0.37711708861832793
2019-11-27,111.9204559326172,28.83687973022461,-68.78627661565524,-0.3787993607485118
2019-11-29,111.66619110107422,28.75059509277344,-68.49983749279048,-0.3687612963265363
2019-12-02,111.42044067382812,28.84551048278809,-69.34037661279916,-0.3982174186308253
2019-12-03,109.98816680908205,28.336421966552734,-67.58243977488324,-0.33661171668523193
2019-12-04,112.15775299072266,28.603904724121097,-67.0890382423924,-0.3193207952513509
2019-12-05,112.7679672241211,28.70802116394043,-67.13127121619269,-0.32080082112036945
2019-12-06,114.44600677490234,29.21120262145996,-68.60642569742481,-0.37249660752998287
2019-12-09,113.9120864868164,29.07240295410156,-68.27055582091,-0.3607262759351318
2019-12-10,113.98834991455078,29.089746475219727,-68.30297582430501,-0.3618624129243284
2019-12-11,113.71714782714844,29.185182571411133,-69.17222961741376,-0.3923248214354445
2019-12-12,116.97154235839844,30.087459564208984,-71.57196718184565,-0.4764219937304971
2019-12-13,115.94608306884766,29.879241943359375,-71.29262767642587,-0.4666327305776057
2019-12-16,116.39524841308594,30.104814529418945,-72.2570162728577,-0.5004290736259389
2019-12-17,117.10714721679688,30.39978790283203,-73.3935724683314,-0.5402589131927455
2019-12-18,116.98848724365234,30.46051788330078,-73.89279776063998,-0.5577539243321248
2019-12-19,116.40371704101562,30.321704864501953,-73.60769413167742,-0.5477626613864679
2019-12-20,116.3105239868164,30.330379486083984,-73.75524683008388,-0.5529335454382935
2019-12-23,116.276611328125,30.51255989074707,-74.9307956841256,-0.5941298562286371
2019-12-24,116.5986328125,30.555946350097656,-74.8806560877853,-0.5923727481453485
2019-12-26,117.83602905273438,30.816219329833984,-75.2742643174783,-0.6061664810934259
2019-12-27,117.92071533203124,30.668724060058594,-74.26529675266146,-0.5708078983899837
2019-12-30,117.488525390625,30.49522399902344,-73.61024600020971,-0.5478520898851569
2019-12-31,118.1410903930664,30.555946350097656,-73.33819850721889,-0.5383183703528285
2020-01-02,119.57334899902344,30.920333862304688,-74.18937962595962,-0.5681474342713161
2020-01-03,117.99541473388672,30.278324127197266,-71.74415040805673,-0.48245603789249647
2020-01-06,117.9015884399414,30.234943389892575,-71.56613067125244,-0.4762174571827369
2020-01-07,115.89720916748048,30.035404205322266,-72.32009469780677,-0.5026396141657326
2020-01-08,116.80130004882812,30.339061737060547,-73.31887822199283,-0.5376413040854469
2020-01-09,117.227783203125,30.391101837158203,-73.21850512322587,-0.5341237970438834
2020-01-10,116.05927276611328,30.139509201049805,-72.81040659180252,-0.5198222613179998
2020-01-13,117.02310180664062,30.417144775390625,-73.58638497661556,-0.5470158965271517
2020-01-14,118.38778686523438,30.642711639404297,-73.63521800140683,-0.5487272166983354
2020-01-15,116.61367797851562,30.078777313232425,-71.87542410780779,-0.48705643549821864
2020-01-16,117.0657196044922,30.12217140197754,-71.69531217957935,-0.48074453536166883
2020-01-17,117.87602996826172,30.113487243652344,-70.83058240946076,-0.4504406681621153
2020-01-21,116.71601104736328,29.723087310791016,-69.54415438760998,-0.40535867227962785
2020-01-22,116.5795440673828,29.809839248657227,-70.2242536669478,-0.4291922893884029
2020-01-23,116.46013641357422,29.60161399841309,-69.03881471607241,-0.3876493868749627
2020-01-24,113.56867218017578,29.09842300415039,-68.77702515531561,-0.3784751496073878
2020-01-27,112.6133804321289,28.49979591369629,-65.98101140350084,-0.28049074759992537
2020-01-28,114.66043090820312,28.838153839111328,-66.05428586221763,-0.28305860121478127
2020-01-29,114.48981475830078,28.638607025146484,-64.97443895649988,-0.24521610017282947
2020-01-30,115.90574645996094,29.046363830566406,-66.11372129571689,-0.28514147559467273
2020-01-31,112.89485931396484,28.482444763183594,-65.59080128082209,-0.26681609900310793
2020-02-03,113.75633239746094,28.603900909423828,-65.49043493079736,-0.26329882846663016
2020-02-04,115.39398956298828,29.16782569885254,-67.386620783446,-0.3297493731916678
2020-02-05,117.35575103759766,30.113487243652344,-71.35086134012482,-0.46867348975146256
2020-02-06,117.37279510498048,30.078777313232425,-71.11630698134293,-0.46045369163045174
2020-02-07,116.99747467041016,30.02672958374023,-71.16546955066985,-0.4621765604659582
2020-02-10,117.48367309570312,30.09613609313965,-71.11420804117654,-0.46038013569857555
2020-02-11,117.7054443359375,30.165538787841797,-71.32734981188509,-0.4678495442206665
2020-02-12,117.7054443359375,30.295671463012695,-72.14282814199206,-0.49642742817195723
2020-02-13,117.60308074951172,30.286998748779297,-72.19084403663896,-0.4981101125724817
2020-02-14,117.24483489990234,30.234943389892575,-72.2228842112915,-0.4992329387214968
2020-02-18,115.6925048828125,29.731754302978516,-70.6219723866545,-0.44313007166588314
2020-02-19,117.27044677734376,30.12217140197754,-71.49058500672778,-0.47357001070365573
2020-02-20,117.27044677734376,30.234943389892575,-72.19727233385008,-0.4983353878801402
2020-02-21,115.83750915527344,29.809839248657227,-70.96628857905716,-0.45519639866165107
2020-02-24,112.72427368164062,28.39568519592285,-65.2177068040755,-0.2537412565876965
2020-02-25,107.69193267822266,26.964191436767575,-61.27957103260633,-0.11573196448705879
2020-02-26,108.01605987548828,26.573789596557617,-58.50898494016312,-0.01863865752387301
2020-02-27,103.52108001708984,25.272422790527344,-54.84893049649628,0.10962546340352983
2020-02-28,99.0346221923828,24.72585105895996,-55.91028849629852,0.07243089350595353
2020-03-02,103.64901733398438,25.480642318725582,-56.02580392700065,0.06838273373111822
2020-03-03,99.75959777832033,24.075172424316406,-51.10782564039927,0.2407299409598205
2020-03-04,102.22460174560548,24.63041877746582,-52.12228114222616,0.20517903723298042
2020-03-05,97.2093276977539,23.38187789916992,-49.313555344029,0.30360892426792574
2020-03-06,92.18553924560548,22.447643280029297,-48.48294876322821,0.3327169674849536
2020-03-09,79.69853973388672,19.147293090820312,-40.288255091203084,0.6198944388284182
2020-03-10,85.8908462524414,20.61411476135254,-43.287808225725115,0.5147771374614319
2020-03-11,81.8479232788086,19.793392181396484,-42.187661035736866,0.5533310481713568
2020-03-12,75.10118865966797,17.907472610473633,-37.11625282186114,0.7310551029439124
2020-03-13,88.62877655029297,21.094327926635746,-43.559140817507114,0.5052684711561829
2020-03-16,75.36560821533203,17.84636116027832,-36.46887746135988,0.7537419325533554
2020-03-17,79.9714584350586,19.190946578979492,-40.2888916180371,0.6198721321780477
2020-03-18,71.5529556274414,18.151945114135746,-42.19647640743361,0.5530221194603954
2020-03-19,72.75562286376953,18.509923934936523,-43.23708873649444,0.5165545674970194
2020-03-20,71.2203369140625,17.174062728881836,-36.40118071714244,0.756114318953706
2020-03-23,67.4076919555664,15.785816192626951,-31.514358261515383,0.9273696912566738
2020-03-24,75.42529296875,18.361495971679688,-39.63729260852317,0.6427069766971197
2020-03-25,78.239990234375,18.422605514526367,-37.205539195307,0.7279261226576642
2020-03-26,83.69026184082031,19.837045669555664,-40.61887770173104,0.6083079941044961
2020-03-27,77.72821044921875,18.859167098999023,-40.453038594519285,0.6141197129270692
2020-03-30,79.74969482421875,19.243337631225582,-40.83896453122611,0.6005952007164821
2020-03-31,76.79000091552734,18.536113739013672,-39.36682947862613,0.6521851733014201
2020-04-01,71.9538345336914,17.261377334594727,-36.214841363238776,0.7626444549914334
2020-04-02,74.64061737060547,17.95986557006836,-37.90514536570119,0.7034088998069852
2020-04-03,72.43438720703125,17.488380432128906,-37.15680695184332,0.7296339110157046
2020-04-06,77.09671783447266,18.675809860229492,-39.935520365613414,0.6322557875992306
2020-04-07,78.11366271972656,19.330644607543945,-43.02210709173009,0.5240884531551796
2020-04-08,81.2678451538086,20.47441864013672,-47.03540151842532,0.3834452770533529
2020-04-09,88.5586929321289,21.70550537109375,-47.459176914179125,0.36859435626962583
2020-04-13,84.62026977539062,20.88477897644043,-46.254506002439626,0.4108112297832005
2020-04-14,82.3020248413086,20.718889236450195,-47.53320043184283,0.36600025239296957
2020-04-15,78.24292755126953,19.37430191040039,-43.166421393049745,0.5190310565287313
2020-04-16,75.26110076904297,18.702003479003903,-41.935280129789305,0.5621755655244359
2020-04-17,82.02622985839844,20.32599449157715,-45.3469146957014,0.44261715040866095
2020-04-20,79.03578186035156,19.644962310791016,-44.069664478774726,0.4873775163540116
2020-04-21,76.74340057373047,18.89409065246582,-41.65669743338363,0.5719383068196887
2020-04-22,76.99331665039062,19.033784866333008,-42.2821772102277,0.5500187930611999
2020-04-23,77.03640747070312,19.09490203857422,-42.622078052037494,0.5381071990266753
2020-04-24,78.1739730834961,19.365568161010746,-43.18064569133665,0.518532575660848
2020-04-27,81.54363250732422,20.49187660217285,-46.86901474174098,0.3892761885804446
2020-04-28,82.12102508544922,20.85858154296875,-48.58958408877808,0.3289800049610412
2020-04-29,84.33585357666016,21.635656356811523,-51.244306390467386,0.2359470658139903
2020-04-30,82.52607727050781,20.998279571533203,-49.059951662080465,0.3124962929750679
2020-05-01,80.36295318603516,20.151369094848633,-45.915898741470926,0.4226774911561527
2020-05-04,79.4063491821289,20.020402908325195,-46.05180120407441,0.4179148817015674
2020-05-05,79.28569793701172,19.7846622467041,-44.69518011290391,0.4654567460013315
2020-05-06,77.79478454589844,19.51399803161621,-44.48997220435345,0.4726481177152469
2020-05-07,78.6048812866211,19.941822052001953,-46.36084100334354,0.40708479193243163
2020-05-08,79.88894653320312,20.579193115234375,-49.07087093401569,0.31211363450987434
2020-05-11,77.53624725341797,19.714813232421875,-46.006920917317174,0.4194876808542814
2020-05-12,75.0025405883789,19.09490203857422,-44.65594493436171,0.4668317161725684
2020-05-13,72.41714477539062,18.2217960357666,-41.770009091093215,0.567967376771887
2020-05-14,75.42483520507812,18.95520782470703,-43.35825446415825,0.5123083969046068
2020-05-15,74.0287094116211,18.719467163085938,-43.2771079213276,0.5151521223580577
2020-05-18,77.94989776611328,20.020402908325195,-47.50825262009003,0.36687453150350896
2020-05-19,76.41590881347656,19.391761779785156,-45.102852660102386,0.4511701386031474
2020-05-20,78.70830535888672,20.002939224243164,-46.64040859320019,0.3972875357154363
2020-05-21,77.7086181640625,19.99420928955078,-47.58538952339458,0.3641713211426522
2020-05-22,77.10533905029297,19.7846622467041,-46.87553899962266,0.38904755039629263
2020-05-26,82.57780456542969,21.199098587036133,-50.266659692498564,0.2702080300216483
2020-05-27,87.36078643798828,22.68338394165039,-54.784973907133065,0.11186677861849399
2020-05-28,86.0594482421875,21.70550537109375,-49.95842160412053,0.2810100243773777
2020-05-29,83.86187744140625,21.05940055847168,-48.107167058161025,0.34588598199085646
