date,KO,PEP,spread,zscore_full,signal,position
2020-04-06,39.43941879272461,111.04625701904295,5.593986681184113,-0.7713133793234399,0,0
2020-04-07,39.30421829223633,110.47054290771484,5.634256236091481,-0.7647778408132874,0,0
2020-04-08,40.41126251220703,112.2738800048828,6.191667132662971,-0.6743129625969393,0,0
2020-04-09,41.40843200683594,113.13746643066406,6.925626893521063,-0.555195125485889,0,0
2020-04-13,39.65914535522461,110.8176498413086,5.883389691336845,-0.7243447817772782,0,0
2020-04-14,41.34082794189453,117.1759796142578,5.627137362863834,-0.765933196769796,0,0
2020-04-15,40.233787536621094,114.3227996826172,5.389708507503258,-0.8044666603553733,0,0
2020-04-16,39.80280685424805,114.83922576904295,4.801327976472962,-0.8999577485488731,0,0
2020-04-17,40.61408615112305,116.45632934570312,5.1197354666755786,-0.8482818753258629,0,0
2020-04-20,39.32111358642578,113.91639709472656,4.600900697127933,-0.9324860495360006,0,0
2020-04-21,38.34928512573242,110.85997009277344,4.560630808289403,-0.9390216422414372,0,0
2020-04-22,38.602806091308594,112.28236389160156,4.380624935172953,-0.96823565561984,0,0
2020-04-23,38.08731460571289,110.28425598144533,4.4741303436655215,-0.9530602160224456,0,0
2020-04-24,38.39154815673828,113.75553131103516,3.720365033117844,-1.0753923904413898,0,0
2020-04-27,39.53238296508789,113.8401870727539,4.835397883679612,-0.8944283804915758,0,0
2020-04-28,39.49858856201172,115.41496276855467,4.321632652824988,-0.977809795040397,0,0
2020-04-29,39.81971740722656,112.90887451171876,5.406584090887094,-0.8017278412812601,0,0
2020-04-30,38.780269622802734,112.00294494628906,4.6432516698053234,-0.9256127077890608,0,0
2020-05-01,38.53520965576172,110.18268585205078,4.952982627314704,-0.8753449905211308,0,0
2020-05-04,38.1464729309082,110.8430633544922,4.362971563939027,-0.971100705601116,0,0
2020-05-05,38.36618423461914,111.4780502319336,4.389147256193233,-0.9668525274141262,0,0
2020-05-06,37.81689453125,110.72453308105467,4.069519625725661,-1.0187264230316662,0,0
2020-05-07,37.69013595581055,111.37646484375,3.744060861662312,-1.0715466811868777,0,0
2020-05-08,38.9661865234375,113.6454620361328,4.3285510606863085,-0.9766869735661936,0,0
2020-05-11,38.4844970703125,113.77246856689452,3.808151694863568,-1.061145073582868,0,0
2020-05-12,37.87605285644531,112.55328369140624,3.571298924440349,-1.0995850415909083,0,0
2020-05-13,37.13238906860352,112.57022857666016,2.8224705594313946,-1.2211159755251966,0,0
2020-05-14,36.9295768737793,112.67181396484376,2.5886964803294887,-1.2590562880059386,0,0
2020-05-15,36.5577392578125,115.1016845703125,1.4762664047436616,-1.4395978811665018,0,0
2020-05-18,38.002803802490234,114.73767852783205,3.0322751822995073,-1.187065780644307,0,0
2020-05-19,37.639434814453125,111.52882385253906,3.646922707235035,-1.0873116964825509,0,0
2020-05-20,38.780269622802734,111.1309051513672,4.909037878813052,-0.8824769937630876,0,0
2020-05-21,38.17182540893555,110.24195098876952,4.57153514976612,-0.937251924552407,0,0
2020-05-22,38.05352020263672,110.47054290771484,4.383558146491872,-0.9677596107373648,0,0
2020-05-26,38.94929122924805,109.8524932861328,5.467702532731444,-0.791808637275328,0,0
2020-05-27,39.49012756347656,110.74992370605467,5.735013930886801,-0.7484253930138577,0,0
2020-05-28,39.79436492919922,112.00294494628906,5.657346976201808,-0.7610303342524103,0,0
2020-05-29,39.44788360595703,111.37646484375,5.501808511808797,-0.7862734149417504,0,0
